,Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
130,Mason Miller,SD,2.71887,1.68872,0.0,2.65135,60.076,0.073,33,2.0326,,65.6496,261.858,41.1055,20.66,19.34,6.27728,24.6747,1.68717,2.73897,96.876,13.2809,3.38268,3.92613,0.860561,0.369956,0.094229,0.2757267579436302,0.175331,1.00199,0.265274,0.791693,,,2.67959,1.47215,1.39927,27.07999992370605,,,,,,,591.0000000000001,8.954545454545457,535,8.106060606060606,,,,,,,,,,,,,,,,,,,Mason Miller,31757,695243,695243.0
131,Max Meyer,MIA,6.41416,9.48007,5.76765,4.41213,27.347,22.06,0,0.637,,124.797,532.334,121.797,65.64,61.18,17.9137,41.3499,0.96987,4.80362,109.889,7.92486,2.98203,2.65754,1.29188,0.206428,0.0776766,0.1287517249584198,0.250519,1.3073,0.289872,0.706226,,,4.34959,1.4642,1.12857,393.9700012207031,,,,,,,472.4,3.7792,477,3.816,,,,,,,,,,,,,,,,,,,Max Meyer,27474,676974,676974.0
132,Ian Seymour,TB,4.81868,6.93699,2.32569,4.21656,28.689,16.309,0,0.6612,,104.481,442.159,96.7292,52.57,48.95,14.9484,32.9619,1.41568,4.71283,101.998,8.78612,2.83934,3.09443,1.28765,0.230682,0.0745475,0.1561342924833297,0.239142,1.24129,0.284417,0.709072,,,4.12438,1.45977,1.03203,309.1099853515625,,,,,,,426.9,4.104807692307693,419,4.028846153846154,,,,,,,,,,,,,,,,,,,Ian Seymour,27932,693855,693855.0
133,Andre Pallante,STL,8.0683,10.6218,8.98139,4.46317,26.118,24.76,0,0.0,,136.477,588.432,138.237,71.96,67.68,13.4919,51.0928,0.476954,5.1937,88.0622,5.80728,3.36933,1.72357,0.889728,0.149656,0.0868288,0.0628269985318183,0.259774,1.38727,0.289708,0.688625,,,4.36707,1.4562,1.25743,700.030029296875,,,,,,,495.7000000000001,3.644852941176471,519,3.816176470588236,,,,,,,,,,,,,,,,,,,Andre Pallante,26108,669467,669467.0
134,Zach Eflin,BAL,8.52058,8.4298,10.8809,4.57013,24.306,24.306,0,0.0,,140.451,591.539,146.047,76.42,71.32,23.4163,29.3085,0.381674,4.52488,100.475,6.43838,1.87807,3.42819,1.5005,0.169854,0.0495462,0.1203075125813484,0.26187,1.24852,0.282679,0.69393,,,4.59445,1.44915,1.11921,403.2999877929688,,,,,,,471.5,3.367857142857143,499,3.5642857142857145,,,,,,,,,,,,,,,,,,,Zach Eflin,13774,621107,621107.0
135,Cade Smith,CLE,2.76542,1.96198,0.0,3.09967,67.716,0.0,31,3.297,,70.3817,288.628,54.4597,25.97,24.24,5.6681,23.0703,1.5382,3.73657,89.3321,11.4233,2.9501,3.87217,0.724804,0.309506,0.0799309,0.2295752018690109,0.208003,1.10156,0.292479,0.740861,,,2.78621,1.43676,1.09174,33.40999984741211,,,,,,,567.8000000000001,8.111428571428572,536,7.6571428571428575,,,,,,,,,,,,,,,,,,,Cade Smith,27867,671922,671922.0
136,Andrew Painter,PHI,5.317,6.80591,2.77722,4.39462,24.577,17.724,0,0.0,,99.5308,422.585,97.4594,52.11,48.6,14.4357,28.8919,0.920875,3.52681,89.2028,8.0661,2.61253,3.08747,1.30534,0.211088,0.0683694,0.1427188590168953,0.249789,1.26947,0.289758,0.699457,,,4.20531,1.42692,0.954578,999.0,,,,,,,394.6,3.946,397,3.97,,,,,,,,,,,,,,,,,,,Andrew Painter,sa3017880,691725,
137,Robert Gasser,MIL,4.26364,4.89082,0.575653,3.86097,34.436,11.375,0,0.6311,,84.5694,354.748,75.3787,38.95,36.28,9.92144,26.2954,1.34654,4.2299,80.9083,8.61038,2.79839,3.0769,1.05585,0.228072,0.0741241,0.1539482921361923,0.23249,1.20226,0.280459,0.714527,,,3.82969,1.39673,1.15633,527.3200073242188,,,,,,,387.0,4.552941176470588,371,4.364705882352941,,,,,,,,,,,,,,,,,,,Robert Gasser,29812,688107,688107.0
138,Jeffrey Springs,OAK,8.55182,11.3176,12.824,5.11011,28.722,28.722,0,0.0,,163.652,710.705,169.436,99.63,92.92,29.4593,55.4161,0.518777,4.66683,138.901,7.63881,3.0476,2.5065,1.62011,0.195441,0.0779735,0.1174672394990921,0.260422,1.37396,0.29025,0.682004,,,4.87919,1.39307,0.257221,439.6499938964844,,,,,,,515.5000000000001,3.14329268292683,541,3.298780487804878,,,,,,,,,,,,,,,,,,,Jeffrey Springs,17677,605488,605488.0
139,Justin Verlander,,7.79993,9.49727,8.11751,4.62621,22.169,21.821,0,0.0,,117.621,502.541,109.221,64.7,60.46,18.7477,42.2179,0.421424,4.77797,100.73,7.70753,3.23038,2.38595,1.43452,0.200441,0.0840089,0.1164320036768913,0.239759,1.28752,0.269212,0.692847,,,4.6931,1.38392,0.849645,523.8099975585938,,,,,,,417.1,3.534745762711865,404,3.4237288135593222,,,,,,,,,,,,,,,,,,,Justin Verlander,8700,434378,434378.0
140,Seth Lugo,KC,8.52635,9.94074,12.6936,4.85007,26.089,26.089,0,0.0,,155.707,673.003,159.491,89.74,83.91,24.7067,50.9912,0.561143,6.35166,126.096,7.28844,2.94733,2.47289,1.42807,0.187363,0.0757666,0.1115961447358131,0.259057,1.35178,0.289947,0.686453,,,4.68307,1.36357,0.731678,361.80999755859375,,,,,,,514.5000000000001,3.298076923076924,536,3.435897435897436,,,,,,,,,,,,,,,,,,,Seth Lugo,12447,607625,607625.0
141,Drew Anderson,DET,4.02163,5.2421,0.624542,3.95614,30.385,12.173,0,0.6095,,89.9285,383.343,72.5615,42.38,39.53,11.7055,41.5989,1.43028,5.04224,109.139,10.9226,4.1632,2.6236,1.17148,0.284703,0.108516,0.1761865019798278,0.215507,1.26946,0.281927,0.734156,,,3.95599,1.36184,1.20917,565.3200073242188,,,,,,,409.6,4.551111111111111,375,4.166666666666667,,,,,,,,,,,,,,,,,,,Drew Anderson,15130,623454,623454.0
142,Slade Cecconi,CLE,7.46331,10.3866,11.0804,4.76019,25.811,25.811,0,0.0,,145.696,619.272,148.464,82.31,77.06,25.6504,36.4907,0.524169,6.07286,115.484,7.13374,2.25412,3.16476,1.58449,0.186484,0.0589251,0.1275587119162082,0.257434,1.26946,0.281958,0.688687,,,4.71499,1.34258,0.897962,417.3500061035156,,,,,,,479.8000000000001,3.2863013698630144,496,3.3972602739726026,,,,,,,,,,,,,,,,,,,Slade Cecconi,27500,677944,677944.0
143,Hunter Dobbins,STL,4.11715,6.53655,2.06509,4.36651,26.962,14.226,0,0.6713,,91.288,392.567,91.8651,47.27,44.29,9.77139,30.2235,1.21231,3.88534,69.5691,6.85875,2.9797,2.30182,0.963353,0.177216,0.0769893,0.1002265587449073,0.256278,1.3374,0.294119,0.690153,,,4.1234,1.3281,0.824121,690.0800170898438,,,,,,,353.2,3.881318681318681,367,4.032967032967033,,,,,,,,,,,,,,,,,,,Hunter Dobbins,30240,690928,690928.0
144,Troy Melton,DET,5.09302,7.55974,1.09031,4.43227,35.073,17.385,0,0.6095,,113.488,482.105,108.332,60.16,55.89,17.3545,35.3084,1.49699,4.45869,103.935,8.24244,2.80008,2.94364,1.37627,0.215586,0.0732379,0.1423483788967132,0.244908,1.26569,0.283376,0.699493,,,4.34265,1.32733,0.83713,299.1099853515625,,,,,,,441.3,3.9053097345132746,439,3.884955752212389,,,,,,,,,,,,,,,,,,,Troy Melton,31807,675512,675512.0
145,Aaron Civale,,7.1994,8.50636,6.89912,4.44382,20.617,20.035,0,0.0,,106.287,451.856,100.404,56.23,52.48,16.3337,34.38,0.385474,4.89199,93.4205,7.91051,2.91118,2.71729,1.38308,0.206748,0.0760862,0.1306620985269546,0.243354,1.26811,0.277616,0.701897,,,4.4835,1.30691,0.989644,656.1599731445312,,,,,,,396.60000000000014,3.7415094339622654,391,3.688679245283019,,,,,,,,,,,,,,,,,,,Aaron Civale,19479,650644,650644.0
146,Luis Severino,OAK,9.06491,11.2643,14.1813,5.04998,28.73,28.73,0,0.0,,171.874,749.399,180.037,103.08,96.44,27.4864,58.5812,0.587221,10.1084,129.063,6.75825,3.06754,2.20315,1.4393,0.172222,0.0781709,0.0940511748194694,0.264485,1.38833,0.291039,0.677227,,,4.91124,1.28203,0.449121,454.8900146484375,,,,,,,523.6999999999999,3.044767441860465,560,3.255813953488372,,,,,,,,,,,,,,,,,,,Luis Severino,15890,622663,622663.0
147,Steven Matz,TB,5.47984,8.77274,2.99469,4.77124,32.51,19.865,0,0.6612,,124.213,534.728,130.626,70.62,65.85,19.0773,36.1065,1.55644,4.78104,98.3317,7.12474,2.61614,2.72338,1.38227,0.183891,0.0675231,0.1163679584860801,0.264511,1.34232,0.296333,0.6864,,,4.53599,1.26785,0.48012,499.3500061035156,,,,,,,420.29999999999984,3.389516129032257,450,3.629032258064516,,,,,,,,,,,,,,,,,,,Steven Matz,13361,571927,571927.0
148,J.T. Ginn,OAK,4.49564,6.02513,2.0087,4.14098,25.798,14.464,0,0.6362,,86.6317,367.669,80.6912,42.63,39.86,10.9219,29.2362,1.22009,4.97425,82.0309,8.52203,3.03729,2.8058,1.13465,0.223111,0.0795178,0.1435930654406547,0.241983,1.26891,0.290095,0.711112,,,4.06498,1.24123,0.994355,538.8599853515625,,,,,,,363.9,4.182758620689655,358,4.114942528735632,,,,,,,,,,,,,,,,,,,J.T. Ginn,27889,669372,669372.0
149,Kyle Leahy,STL,4.49113,7.96657,1.0539,4.80451,40.468,16.145,0,0.6713,,118.014,514.8,124.526,67.13,63.0,14.9942,40.6358,1.45531,4.65465,95.361,7.27244,3.09897,2.34673,1.14349,0.185239,0.0789351,0.1063039600849151,0.265227,1.39951,0.304973,0.679975,,,4.32206,1.22199,0.372725,541.6199951171875,,,,,,,419.7000000000001,3.5567796610169498,451,3.8220338983050848,,,,,,,,,,,,,,,,,,,Kyle Leahy,24763,681517,681517.0
150,Kumar Rocker,TEX,5.35326,7.35303,2.57307,4.34382,25.827,17.985,0,0.6586,,100.094,423.283,94.3379,51.53,48.31,13.3969,31.772,0.940564,4.33414,84.922,7.63581,2.85679,2.67286,1.20459,0.200627,0.0750609,0.1255662366747856,0.243656,1.25991,0.28021,0.694708,,,4.26042,1.21525,0.945071,505.5899963378906,,,,,,,401.7000000000001,4.017,397,3.97,,,,,,,,,,,,,,,,,,,Kumar Rocker,31843,677958,677958.0
151,Andrew Alvarez,WSH,4.1501,7.77752,1.03663,4.21003,38.403,16.347,0,0.6556,,110.479,476.677,108.524,55.47,51.68,10.8641,42.4892,1.67697,4.64024,83.0419,6.76488,3.46132,1.95442,0.885025,0.17421,0.0891363,0.0850737541913986,0.252646,1.36689,0.290964,0.703539,,,4.18997,1.19809,1.11612,999.0,,,,,,,424.30000000000007,3.857272727272728,436,3.963636363636364,,,,,,,,,,,,,,,,,,,Andrew Alvarez,29914,674841,674841.0
152,Cristian Javier,HOU,7.78545,9.63447,10.4103,4.88975,25.608,25.608,0,0.0,,140.676,607.605,126.532,81.51,76.43,23.4971,61.4139,0.444697,6.39831,123.948,7.9298,3.92906,2.01824,1.50327,0.203994,0.101075,0.1029190719127655,0.234408,1.33602,0.262611,0.686462,,,4.99049,1.19321,0.595162,392.239990234375,,,,,,,477.3000000000001,3.385106382978724,453,3.2127659574468086,,,,,,,,,,,,,,,,,,,Cristian Javier,17606,664299,664299.0
153,JP Sears,SD,7.64303,9.70903,7.18875,4.70446,27.185,23.552,0,0.6673,,130.338,554.034,126.236,73.32,68.13,23.6787,37.5979,0.75426,6.27083,105.835,7.30803,2.59618,2.81491,1.63504,0.191026,0.067862,0.1231638193130493,0.247441,1.25699,0.269424,0.692617,,,4.88259,1.18388,0.766398,570.5900268554688,,,,,,,423.19999999999993,3.2553846153846147,422,3.246153846153846,,,,,,,,,,,,,,,,,,,JP Sears,23429,676664,676664.0
154,Max Scherzer,,6.25951,7.5041,6.10383,4.51707,17.763,17.565,0,0.0,,92.0907,387.988,84.0576,49.22,46.22,16.4532,27.9892,0.317318,4.07113,88.2027,8.62003,2.73537,3.15131,1.60796,0.227334,0.0721393,0.1551943346858024,0.236165,1.2167,0.269049,0.705821,,,4.5866,1.16185,0.828435,557.4099731445312,,,,,,,345.6,3.756521739130435,332,3.608695652173913,,,,,,,,,,,,,,,,,,,Max Scherzer,3137,453286,453286.0
155,Kyle Freeland,COL,7.59283,12.2273,13.3837,5.63999,28.563,28.563,0,0.0,,164.378,727.701,197.918,110.94,103.01,28.0253,44.4572,0.659171,5.86013,115.366,6.3165,2.43412,2.59499,1.53444,0.158535,0.0610927,0.0974421352148056,0.292179,1.4745,0.318155,0.647018,,,4.8662,1.15844,-0.741938,745.1099853515625,,,,,,,434.4000000000002,2.6487804878048795,536,3.268292682926829,,,,,,,,,,,,,,,,,,,Kyle Freeland,16256,607536,607536.0
156,Janson Junk,MIA,3.31952,5.77689,0.717392,4.52484,32.987,12.066,0,0.637,,94.2,402.562,98.2881,50.84,47.36,12.3078,24.4464,1.62008,3.26713,67.7617,6.47405,2.33564,2.77185,1.17591,0.168326,0.0607271,0.1075991988182067,0.262208,1.30291,0.291677,0.681442,,,4.27759,1.13689,0.507024,579.219970703125,,,,,,,352.2,3.7468085106382976,373,3.9680851063829783,,,,,,,,,,,,,,,,,,,Janson Junk,23301,676083,676083.0
157,Jacob Latz,TEX,4.5202,6.45468,0.905947,4.37602,37.02,14.182,0,0.6586,,106.165,457.466,93.0807,55.04,51.62,13.6459,49.0456,1.88382,4.28712,99.8587,8.46539,4.15777,2.03604,1.15682,0.218287,0.107212,0.1110752373933792,0.230322,1.33873,0.273321,0.707892,,,4.43197,1.13592,0.83807,465.5899963378906,,,,,,,415.4,3.918867924528302,393,3.707547169811321,,,,,,,,,,,,,,,,,,,Jacob Latz,21306,656641,656641.0
158,Connelly Early,BOS,3.13847,3.22844,0.32342,3.37752,25.336,7.336,0,0.6677,,58.2499,242.917,48.1132,23.46,21.86,5.0906,21.838,1.04011,2.77972,62.3263,9.62982,3.37412,2.85402,0.786532,0.256574,0.0898991,0.1666750460863113,0.2204,1.20088,0.28514,0.740019,,,3.39915,1.11607,1.1424,244.41000366210935,,,,,,,295.90000000000003,5.101724137931035,278,4.793103448275862,,,,,,,,,,,,,,,,,,,Connelly Early,33666,813349,813349.0
159,Griffin Canning,,7.75216,9.57742,7.78982,4.6359,22.491,22.058,0,0.0,,116.754,503.718,112.105,64.16,60.14,17.7898,46.0308,0.440112,4.32344,104.091,8.02387,3.54829,2.26133,1.37133,0.206645,0.0913821,0.1152631491422653,0.247273,1.35443,0.284524,0.705364,,,4.62672,1.11485,0.886583,712.1400146484375,,,,,,,411.2000000000002,3.5145299145299163,409,3.495726495726496,,,,,,,,,,,,,,,,,,,Griffin Canning,19867,656288,656288.0
160,Brandon Sproat,MIL,3.86781,4.81571,0.628876,3.94713,25.2,11.828,0,0.6311,,77.5247,328.097,68.6167,36.4,34.0,8.64624,29.0343,1.05826,4.1239,67.2954,7.81246,3.37065,2.31779,1.00376,0.205108,0.0884929,0.1166153475642204,0.232647,1.25961,0.273841,0.715998,,,4.13204,1.0918,1.13081,468.4599914550781,,,,,,,326.1,4.180769230769231,312,4.0,,,,,,,,,,,,,,,,,,,Brandon Sproat,33850,687075,687075.0
161,Edwin Diaz,LAD,3.41057,1.38094,0.0,3.5297,63.667,0.0,37,2.9491,,66.779,275.176,51.7802,28.14,26.19,7.69669,23.1346,0.886425,4.03445,90.3098,12.1713,3.11791,3.90368,1.03731,0.32819,0.084072,0.2441177815198898,0.208786,1.12183,0.29389,0.729267,,,3.14928,1.06574,0.720933,27.21999931335449,,,,,,,558.2,8.33134328358209,527,7.865671641791045,,,,,,,,,,,,,,,,,,,Edwin Diaz,14710,621242,621242.0
162,Chris Paddack,,6.09843,7.72802,6.24939,4.72722,18.501,17.482,0,0.0,,95.4409,407.216,99.2867,53.7,50.13,15.4413,24.9478,0.36396,2.90102,72.9514,6.87925,2.35256,2.92416,1.4561,0.179147,0.0612644,0.1178823113441467,0.261717,1.30169,0.288154,0.687359,,,4.58504,1.05448,0.498097,748.5700073242188,,,,,,,323.1,3.401052631578948,342,3.6,,,,,,,,,,,,,,,,,,,Chris Paddack,20099,663978,663978.0
163,Griffin Jax,TB,2.74741,1.78977,0.0,3.47038,64.863,0.122,15,9.8179,,66.4683,273.055,56.2199,27.48,25.63,7.43231,18.1992,1.3997,3.049,80.704,10.9276,2.46422,4.43449,1.00636,0.29556,0.0666502,0.2289094999432563,0.223266,1.11962,0.298085,0.733264,,,3.11944,1.05201,0.770438,166.9199981689453,,,,,,,470.7000000000001,7.131818181818183,453,6.863636363636363,,,,,,,,,,,,,,,,,,,Griffin Jax,20253,643377,643377.0
164,Garrett Whitlock,BOS,3.33528,2.12236,0.0,3.44091,57.832,0.234,4,14.0677,,65.2851,268.036,56.3257,26.84,24.96,6.4048,16.8533,1.28152,2.71507,70.0612,9.65842,2.32334,4.15713,0.882945,0.261387,0.0628769,0.1985102966427803,0.226692,1.12091,0.290235,0.721653,,,3.1634,1.04724,0.716727,410.80999755859375,,,,,,,417.6,6.424615384615385,403,6.2,,,,,,,,,,,,,,,,,,,Garrett Whitlock,20191,676477,676477.0
165,Devin Williams,NYM,3.51281,1.81789,0.0,3.14944,64.133,0.0,31,3.1605,,65.1544,268.569,46.4819,24.35,22.8,5.69784,28.0087,1.25778,3.32596,85.2081,11.7701,3.86894,3.0422,0.787062,0.317267,0.104289,0.2129784598946571,0.195932,1.14329,0.278716,0.753839,,,3.09922,1.04486,1.02856,44.4900016784668,,,,,,,531.6,8.178461538461539,491,7.553846153846154,,,,,,,,,,,,,,,,,,,Devin Williams,15816,642207,642207.0
166,Grant Holmes,ATL,3.69249,5.0775,0.73932,4.50077,27.391,12.243,0,0.6479,,85.2255,367.914,82.7392,45.62,42.62,11.9348,31.1598,1.50105,3.85669,88.0578,9.29909,3.29054,2.82601,1.26034,0.239344,0.0846931,0.1546504348516464,0.248543,1.33644,0.304006,0.702529,,,4.12177,1.04023,0.52092,532.4299926757812,,,,,,,340.6,4.007058823529412,344,4.047058823529412,,,,,,,,,,,,,,,,,,,Grant Holmes,16944,656550,656550.0
167,Andres Munoz,SEA,2.71735,1.73305,0.0,2.9794,61.022,0.0,34,3.3582,,63.2241,258.098,46.8005,22.41,20.93,4.95544,22.9875,1.76817,3.67201,75.9217,10.8075,3.27229,3.30274,0.705411,0.294158,0.0890649,0.2050933465361595,0.202216,1.10382,0.277927,0.753822,,,3.01739,1.03178,1.1291,33.08000183105469,,,,,,,535.5,8.5,503,7.984126984126984,,,,,,,,,,,,,,,,,,,Andres Munoz,20373,662253,662253.0
168,Carmen Mlodzinski,PIT,3.00268,4.26119,0.527896,4.28231,29.279,9.166,0,4.386,,68.3042,293.649,68.1229,34.71,32.5,6.72417,23.1875,0.86441,2.8805,57.3994,7.56314,3.05527,2.47544,0.886,0.195469,0.0789634,0.1165058985352516,0.254588,1.33682,0.301777,0.691121,,,3.87915,1.0095,0.525291,531.5700073242188,,,,,,,292.3,4.298529411764706,301,4.426470588235294,,,,,,,,,,,,,,,,,,,Carmen Mlodzinski,27572,669387,669387.0
169,Randy Vasquez,SD,7.36071,10.0997,9.84283,5.08972,26.097,26.097,0,0.0,,138.155,604.903,147.652,83.42,78.13,20.4291,46.7797,0.608189,7.32113,83.1553,5.41709,3.04743,1.77759,1.33084,0.137469,0.0773342,0.0601346269249916,0.268068,1.40735,0.284477,0.669427,,,5.02845,1.00292,0.320387,700.1400146484375,,,,,,,394.4,2.8579710144927537,434,3.1449275362318843,,,,,,,,,,,,,,,,,,,Randy Vasquez,24719,681190,681190.0
170,Jose A. Ferrer,SEA,2.77898,1.88376,0.0,3.16033,63.619,0.0,3,16.177,,66.8095,274.21,59.1351,25.19,23.46,4.36676,17.3802,1.66896,2.82433,58.7996,7.92097,2.34131,3.38314,0.588253,0.214433,0.0633827,0.1510500609874725,0.23281,1.14528,0.286987,0.729034,,,3.13188,1.00161,1.03318,539.7000122070312,,,,,,,430.19999999999993,6.420895522388059,420,6.268656716417911,,,,,,,,,,,,,,,,,,,Jose A. Ferrer,24017,678606,678606.0
171,Jhoan Duran,PHI,2.74846,1.60237,0.0,3.27025,66.403,0.0,33,3.0962,,68.3618,281.182,59.2514,26.75,24.84,5.83962,19.3148,1.93369,3.6257,71.9339,9.47028,2.54284,3.72429,0.7688,0.255827,0.0686915,0.1871355921030044,0.229442,1.14927,0.295963,0.736122,,,3.14784,0.999804,0.878886,33.459999084472656,,,,,,,528.0000000000001,7.764705882352943,514,7.558823529411764,,,,,,,,,,,,,,,,,,,Jhoan Duran,21029,661395,661395.0
172,Joe Boyle,TB,4.72353,7.29149,2.79486,4.55389,23.219,17.133,0,0.6612,,94.3303,412.573,81.0341,50.94,47.73,12.1272,51.5025,0.97791,5.36515,99.9993,9.54088,4.91383,1.94164,1.15705,0.24238,0.124833,0.1175470650196075,0.227812,1.40503,0.282893,0.706106,,,4.49481,0.994811,0.690236,441.0799865722656,,,,,,,370.4,3.940425531914893,347,3.691489361702128,,,,,,,,,,,,,,,,,,,Joe Boyle,29608,671212,671212.0
173,Patrick Sandoval,BOS,3.70276,4.39302,0.483879,3.96421,28.125,9.833,0,0.6677,,71.2424,307.296,65.626,33.86,31.38,6.69803,31.6265,1.56885,2.90723,64.6495,8.16712,3.99536,2.04415,0.846157,0.210382,0.102919,0.107463039457798,0.240598,1.36509,0.292571,0.721392,,,3.99666,0.986912,0.839805,672.489990234375,,,,,,,296.69999999999993,4.178873239436618,293,4.126760563380282,,,,,,,,,,,,,,,,,,,Patrick Sandoval,19447,663776,663776.0
174,Abner Uribe,MIL,3.64151,1.90219,0.0,2.97964,66.961,0.0,17,4.3695,,69.26,288.878,51.2056,24.45,22.93,4.19905,32.3063,1.67372,4.05095,76.3892,9.92641,4.19804,2.36453,0.545646,0.264435,0.111834,0.1526008546352386,0.202778,1.20577,0.273402,0.760781,,,3.29224,0.984774,1.24658,116.0,,,,,,,473.80000000000007,6.866666666666668,438,6.3478260869565215,,,,,,,,,,,,,,,,,,,Abner Uribe,25327,682842,682842.0
175,Tyler Anderson,,7.43316,9.34275,8.29208,4.85014,21.568,21.012,0,0.0,,116.273,504.214,111.216,66.88,62.66,18.4262,47.0532,0.691633,4.23023,92.615,7.16877,3.64211,1.9683,1.42626,0.183682,0.0933199,0.0903619602322578,0.245547,1.36118,0.271402,0.689872,,,4.92541,0.983559,0.522207,746.219970703125,,,,,,,381.4000000000001,3.2879310344827597,379,3.2672413793103448,,,,,,,,,,,,,,,,,,,Tyler Anderson,12880,542881,542881.0
176,Patrick Corbin,,7.48385,10.8875,8.72472,5.2948,23.706,23.338,0,0.0,,123.897,543.337,135.592,78.19,72.89,20.2219,42.9353,0.502539,3.67589,101.35,7.36215,3.11886,2.36052,1.46894,0.186532,0.0790215,0.1075105518102645,0.27297,1.44093,0.307526,0.66795,,,4.74953,0.983119,-0.0445319,749.9500122070312,,,,,,,378.9999999999999,3.056451612903225,421,3.3951612903225805,,,,,,,,,,,,,,,,,,,Patrick Corbin,9323,571578,571578.0
177,Miles Mikolas,,8.18652,10.8838,8.98621,4.98575,24.5,24.22,0,0.0,,128.797,551.037,138.307,76.28,71.35,22.6873,29.5218,0.440898,4.39455,85.1864,5.95261,2.06291,2.88554,1.58533,0.154593,0.053575,0.1010179035365581,0.267455,1.30305,0.282517,0.672822,,,4.89225,0.982185,0.450647,999.0,,,,,,,380.8999999999999,2.952713178294573,414,3.2093023255813957,,,,,,,,,,,,,,,,,,,Miles Mikolas,9803,571945,571945.0
178,Jose Berrios,TOR,5.11659,7.02489,1.10881,4.58578,34.901,17.232,0,0.6476,,117.304,500.989,114.405,63.86,59.77,18.6856,36.5891,1.80932,6.3953,97.8591,7.50811,2.80725,2.67454,1.43363,0.195332,0.0730337,0.1222979053854942,0.24979,1.2872,0.280323,0.697998,,,4.63677,0.982101,0.678516,473.8399963378906,,,,,,,406.70000000000016,3.476068376068377,409,3.495726495726496,,,,,,,,,,,,,,,,,,,Jose Berrios,14168,621244,621244.0
179,Logan Allen,CLE,6.12733,9.40965,6.18759,4.80135,24.725,21.12,0,0.6803,,116.461,507.744,117.972,66.77,62.13,17.1846,45.798,0.812448,4.4767,89.9503,6.95128,3.53922,1.96407,1.32801,0.177157,0.090199,0.0869579762220382,0.25788,1.40622,0.28769,0.694288,,,4.80371,0.967266,0.487454,664.219970703125,,,,,,,376.50000000000006,3.245689655172414,393,3.3879310344827585,,,,,,,,,,,,,,,,,,,Logan Allen,27589,671106,671106.0
180,Richard Fitts,STL,4.65158,7.76371,2.51153,4.62876,29.946,16.66,0,0.6713,,100.271,427.443,98.7324,55.09,51.57,15.0604,31.0711,1.14951,3.90692,79.4369,7.13,2.78884,2.55662,1.35177,0.185842,0.0726905,0.1131514087319374,0.25157,1.29453,0.280809,0.687217,,,4.54976,0.950737,0.59213,565.239990234375,,,,,,,355.1,3.551,362,3.62,,,,,,,,,,,,,,,,,,,Richard Fitts,30160,690916,690916.0
181,David Bednar,NYY,3.59519,1.81144,0.0,3.47055,62.968,0.0,31,1.5601,,64.6237,265.134,51.5225,26.64,24.92,7.31805,20.4566,1.61597,2.66432,75.674,10.539,2.84894,3.69925,1.01917,0.285418,0.0771556,0.2082622498273849,0.212891,1.11382,0.277978,0.734429,,,3.33861,0.944109,0.716383,40.59000015258789,,,,,,,505.7,7.78,480,7.384615384615385,,,,,,,,,,,,,,,,,,,David Bednar,19569,670280,670280.0
182,Alex Vesia,LAD,3.49167,1.36187,0.0,3.39057,62.267,0.0,2,17.9143,,62.777,257.328,44.986,25.34,23.65,7.76595,24.2787,1.5787,2.89484,79.2842,11.3666,3.4807,3.26559,1.11336,0.308106,0.0943491,0.2137565240263939,0.19546,1.10335,0.260091,0.752234,,,3.516,0.941767,0.815713,681.1599731445312,,,,,,,409.80000000000007,6.504761904761906,370,5.873015873015873,,,,,,,,,,,,,,,,,,,Alex Vesia,25007,681911,681911.0
183,Mick Abel,MIN,4.31866,6.40059,0.899975,4.59911,35.863,13.221,0,0.6512,,92.7767,405.355,86.5743,50.63,47.41,11.9793,42.2225,1.54125,4.6234,89.9572,8.72649,4.09588,2.13055,1.16208,0.221922,0.104162,0.1177603155374527,0.241484,1.38824,0.290737,0.697758,,,4.38927,0.916086,0.444797,509.9500122070313,,,,,,,357.40000000000003,3.843010752688172,352,3.78494623655914,,,,,,,,,,,,,,,,,,,Mick Abel,27756,690953,690953.0
184,Spencer Arrighetti,HOU,4.72007,6.78766,2.46436,4.84558,26.81,15.881,0,0.6573,,96.3599,420.418,90.3479,55.4,51.88,14.5006,42.3046,1.06947,5.34673,95.4862,8.9184,3.95124,2.25711,1.35435,0.227122,0.100625,0.1264970451593399,0.242371,1.37664,0.288635,0.687595,,,4.5931,0.911424,0.362194,417.7799987792969,,,,,,,344.9000000000001,3.5927083333333343,338,3.520833333333333,,,,,,,,,,,,,,,,,,,Spencer Arrighetti,29921,681293,681293.0
