,Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
0,Paul Skenes,PIT,13.7063,8.99597,13.1278,2.81978,32,32,0,0.0,,185.536,740.166,143.741,62.2,58.13,15.0906,45.6284,0.451641,6.54955,215.017,10.4301,2.21335,4.71235,0.732017,0.290499,0.0616463,0.2288525812327861,0.208929,1.02066,0.280969,0.755869,,,2.71838,6.04401,5.72047,10.170000076293944,,,,,,,1088.5,5.852150537634409,1006,5.408602150537634,,,,,,,,,,,,,,,,,,,Paul Skenes,33677,694973,694973.0
1,Tarik Skubal,DET,13.7491,8.92912,13.0787,2.81979,32,32,0,0.0,,185.248,729.164,140.313,62.32,58.04,19.3892,37.9081,0.495236,5.93083,222.886,10.8286,1.84171,5.87965,0.941997,0.305674,0.0519884,0.2536854222416878,0.20474,0.962069,0.272936,0.76717,,,2.79939,5.82362,5.64841,6.559999942779541,,,,,,,1085.3,5.866486486486486,992,5.3621621621621625,,,,,,,,,,,,,,,,,,,Tarik Skubal,22267,669373,669373.0
2,Garrett Crochet,BOS,14.2118,9.07026,14.9251,3.15984,32,32,0,0.0,,194.592,781.818,156.405,73.34,68.32,21.9923,47.8964,0.570996,5.55109,235.162,10.8764,2.21524,4.9098,1.01716,0.300789,0.0612629,0.2395257428288459,0.214733,1.0499,0.285247,0.754768,,,3.01138,5.50953,5.06684,10.609999656677246,,,,,,,1074.8000000000002,5.511794871794873,997,5.112820512820512,,,,,,,,,,,,,,,,,,,Garrett Crochet,27463,676979,676979.0
3,Logan Webb,SF,13.4265,9.89955,15.3503,3.34996,32,32,0,0.0,,196.256,805.184,182.5,78.4,73.05,15.4105,45.768,0.830131,6.22067,186.01,8.53014,2.09885,4.0642,0.706704,0.231016,0.0568416,0.1741739250719547,0.242301,1.16311,0.302822,0.725074,,,3.05505,5.09911,4.56448,54.88999938964844,,,,,,,1008.7,5.146428571428571,1001,5.107142857142857,,,,,,,,,,,,,,,,,,,Logan Webb,17995,657277,657277.0
4,Cole Ragans,KC,11.8322,8.66824,12.2873,3.31017,29,29,0,0.0,,168.49,692.391,131.07,66.05,61.97,17.716,60.0417,0.570676,5.41389,210.803,11.2602,3.20717,3.51094,0.94631,0.304456,0.0867164,0.2177394181489944,0.209064,1.13426,0.284511,0.751982,,,3.16522,4.52156,4.00383,50.77999877929688,,,,,,,908.2,5.405952380952381,833,4.958333333333333,,,,,,,,,,,,,,,,,,,Cole Ragans,21846,666142,666142.0
5,Cristopher Sanchez,PHI,12.8204,9.38161,12.569,3.30007,32,32,0,0.0,,180.16,736.228,162.481,71.36,66.06,15.39,44.2596,0.456395,5.47121,175.28,8.7562,2.21102,3.96026,0.768817,0.238078,0.0601167,0.1779609993100166,0.236681,1.14754,0.296657,0.731018,,,3.12794,4.48966,4.25454,29.38999938964844,,,,,,,929.3,5.1627777777777775,908,5.044444444444444,,,,,,,,,,,,,,,,,,,Cristopher Sanchez,20778,650911,650911.0
6,Chris Sale,ATL,11.8175,8.30316,12.977,3.59004,28,28,0,0.0,,168.14,692.598,141.783,71.86,67.07,18.8907,46.9771,0.439189,8.87581,208.594,11.1654,2.51454,4.44032,1.01116,0.301176,0.0678274,0.2333482727408409,0.222668,1.12264,0.300279,0.720213,,,3.11105,4.44233,3.33859,32.66999816894531,,,,,,,890.3,5.2994047619047615,843,5.017857142857143,,,,,,,,,,,,,,,,,,,Chris Sale,10603,519242,519242.0
7,Bryan Woo,SEA,12.564,9.66376,12.6166,3.32001,32,32,0,0.0,,180.352,719.116,147.839,71.06,66.53,23.5134,34.0295,0.478972,6.57099,181.657,9.06511,1.69816,5.33821,1.17338,0.252611,0.0473213,0.2052899599075317,0.217886,1.00841,0.262653,0.743933,,,3.4909,4.25714,4.25454,40.11000061035156,,,,,,,893.0,4.961111111111111,829,4.605555555555555,,,,,,,,,,,,,,,,,,,Bryan Woo,30279,693433,693433.0
8,Jesus Luzardo,PHI,12.2933,9.80073,14.1447,3.7501,31,31,0,0.0,,184.171,765.291,160.704,82.76,76.74,22.212,57.8019,0.512655,5.70054,205.45,10.0399,2.82464,3.55438,1.08545,0.26846,0.0755293,0.1929307430982589,0.228992,1.18643,0.2921,0.72433,,,3.50633,4.14032,3.20717,71.22000122070312,,,,,,,890.4,4.839130434782609,852,4.630434782608695,,,,,,,,,,,,,,,,,,,Jesus Luzardo,19959,666200,666200.0
9,George Kirby,SEA,11.7909,9.9027,12.9765,3.63979,31,31,0,0.0,,177.785,722.882,159.052,76.91,71.9,21.76,35.212,0.477571,6.51347,170.707,8.64171,1.78254,4.84799,1.10156,0.236148,0.0487106,0.1874376684427261,0.233503,1.09269,0.280939,0.716447,,,3.50998,4.12578,3.45735,64.72000122070312,,,,,,,849.1999999999999,4.770786516853932,820,4.606741573033708,,,,,,,,,,,,,,,,,,,George Kirby,25436,669923,669923.0
10,Yoshinobu Yamamoto,LAD,12.8686,7.11052,12.2511,3.26006,28,28,0,0.0,,165.144,673.933,135.642,64.13,59.82,15.6937,50.2413,0.397943,5.38455,179.231,9.76772,2.73804,3.56741,0.855272,0.265948,0.0745494,0.1913986802101135,0.219376,1.12558,0.283309,0.742796,,,3.21042,4.10767,4.02722,23.38999938964844,,,,,,,863.6,5.233939393939394,810,4.909090909090909,,,,,,,,,,,,,,,,,,,Yoshinobu Yamamoto,33825,808967,808967.0
11,Logan Gilbert,SEA,11.0374,8.92379,11.0743,3.40982,29,29,0,0.0,,160.979,645.695,130.447,65.29,60.99,21.3372,36.5983,0.503553,4.92803,188.935,10.5629,2.04613,5.16239,1.19292,0.292607,0.0566805,0.2359262481331825,0.215912,1.03769,0.277002,0.741802,,,3.2848,4.03978,3.63707,38.66999816894531,,,,,,,847.1000000000001,5.261490683229814,784,4.869565217391305,,,,,,,,,,,,,,,,,,,Logan Gilbert,22250,669302,669302.0
12,Max Fried,NYY,13.869,8.56977,14.3661,3.31015,31,31,0,0.0,,187.333,770.534,157.934,73.96,68.9,17.623,59.1035,0.491504,7.0548,175.037,8.40928,2.8395,2.96154,0.846656,0.227163,0.0767045,0.1504589170217514,0.224218,1.15857,0.274197,0.74378,,,3.54883,3.95059,4.40055,56.83000183105469,,,,,,,903.6,4.832085561497326,853,4.561497326203209,,,,,,,,,,,,,,,,,,,Max Fried,13743,608331,608331.0
13,Hunter Brown,HOU,12.2859,9.60909,13.4392,3.60014,31,31,0,0.0,,180.668,747.522,151.702,76.9,72.27,19.6903,60.9968,0.549489,7.0874,194.726,9.70029,3.03856,3.19239,0.980875,0.260495,0.0815987,0.1788964718580246,0.223276,1.17729,0.283883,0.733523,,,3.52688,3.94148,3.6582,35.88999938964844,,,,,,,884.2,4.8850828729281774,831,4.591160220994476,,,,,,,,,,,,,,,,,,,Hunter Brown,25880,686613,686613.0
14,Dylan Cease,TOR,12.6112,9.9792,14.0887,3.78,32,32,0,0.0,,186.976,777.63,151.817,83.83,78.53,24.9507,69.0394,0.642604,6.27439,224.831,10.8221,3.32318,3.25656,1.20099,0.289123,0.0887817,0.2003416717052459,0.216165,1.1812,0.280345,0.736996,,,3.67338,3.88379,3.29697,70.16999816894531,,,,,,,906.1,4.845454545454545,835,4.46524064171123,,,,,,,,,,,,,,,,,,,Dylan Cease,18525,656302,656302.0
15,Spencer Schwellenbach,ATL,10.9776,8.41897,11.2703,3.63017,28,28,0,0.0,,157.976,644.838,144.798,68.14,63.72,17.7434,31.8178,0.596853,5.3666,153.395,8.73903,1.81268,4.82106,1.01085,0.237882,0.0493423,0.1885397396981716,0.23829,1.11799,0.291066,0.714714,,,3.35939,3.83265,3.10617,78.72000122070312,,,,,,,765.8,4.846835443037975,751,4.753164556962025,,,,,,,,,,,,,,,,,,,Spencer Schwellenbach,31846,680885,680885.0
16,Joe Ryan,MIN,11.0032,10.372,12.2743,3.77997,31,31,0,0.0,,173.073,703.375,144.35,77.58,72.69,26.4009,40.2691,0.44506,7.55903,188.519,9.80323,2.09404,4.68149,1.37288,0.268021,0.0572513,0.210769884288311,0.220197,1.06671,0.267684,0.724913,,,3.76873,3.76223,3.0182,63.560001373291016,,,,,,,820.0000000000001,4.739884393063584,761,4.398843930635838,,,,,,,,,,,,,,,,,,,Joe Ryan,21390,657746,657746.0
17,Ranger Suarez,,11.3359,9.19457,12.684,3.58975,29,29,0,0.0,,169.708,702.523,155.294,72.73,67.69,16.9221,46.5196,0.543846,5.52751,156.058,8.27612,2.46704,3.35468,0.897419,0.22214,0.0662179,0.1559216976165771,0.23874,1.18918,0.289788,0.72469,,,3.51233,3.70145,3.36165,173.0,,,,,,,798.9000000000001,4.699411764705883,782,4.6,,,,,,,,,,,,,,,,,,,Ranger Suarez,17277,624133,624133.0
18,Hunter Greene,CIN,10.7882,10.9515,13.3886,3.93988,31,31,0,0.0,,178.932,739.279,146.478,83.4,78.33,26.8455,56.3579,0.484674,9.29293,209.544,10.5397,2.83472,3.71809,1.35029,0.283444,0.0762337,0.2072102278470993,0.217447,1.13359,0.27361,0.72275,,,3.8441,3.55045,2.87929,44.43999862670898,,,,,,,837.9,4.681005586592178,769,4.29608938547486,,,,,,,,,,,,,,,,,,,Hunter Greene,22182,668881,668881.0
19,Framber Valdez,,12.0864,9.92359,13.7779,3.63002,31,31,0,0.0,,182.528,764.392,163.963,79.37,73.62,16.3178,63.3352,0.476937,8.4374,173.4,8.5499,3.1229,2.73781,0.804591,0.226846,0.0828569,0.1439894735813141,0.236728,1.24528,0.293586,0.72353,,,3.57699,3.52105,3.57343,94.22000122070312,,,,,,,864.0000000000001,4.721311475409837,840,4.590163934426229,,,,,,,,,,,,,,,,,,,Framber Valdez,17295,664285,664285.0
20,Freddy Peralta,MIL,12.3145,9.75998,13.9812,3.6701,31,31,0,0.0,,183.551,757.577,143.589,79.82,74.85,25.3212,67.055,0.465084,8.35479,204.313,10.018,3.28789,3.04694,1.24157,0.269692,0.0885124,0.1811799705028534,0.21049,1.14761,0.261347,0.746737,,,3.9348,3.49823,3.53124,62.38999938964844,,,,,,,862.7000000000002,4.68858695652174,778,4.228260869565218,,,,,,,,,,,,,,,,,,,Freddy Peralta,18679,642547,642547.0
21,Brandon Woodruff,MIL,10.7085,8.52425,10.6743,3.4702,28,28,0,0.0,,155.092,626.486,122.036,63.93,59.8,21.6837,41.2491,0.445176,5.87205,172.722,10.0231,2.39369,4.18728,1.25831,0.275699,0.0658419,0.2098570466041565,0.210637,1.05283,0.260682,0.747436,,,3.63683,3.47804,3.34352,108.11000061035156,,,,,,,764.2,4.930322580645162,694,4.47741935483871,,,,,,,,,,,,,,,,,,,Brandon Woodruff,16162,605540,605540.0
22,Blake Snell,LAD,11.5427,7.98177,11.8381,3.82015,28,28,0,0.0,,160.58,672.623,132.442,73.09,68.16,19.0401,65.1498,0.538404,4.30396,190.432,10.6731,3.65144,2.92299,1.06714,0.283119,0.0968593,0.1862596347928047,0.219577,1.23049,0.288044,0.728355,,,3.6023,3.35151,2.76554,60.83000183105469,,,,,,,787.5,4.891304347826087,731,4.540372670807454,,,,,,,,,,,,,,,,,,,Blake Snell,13543,605483,605483.0
23,Jacob deGrom,TEX,10.9739,10.0531,11.3359,3.71012,31,31,0,0.0,,167.865,676.286,133.698,73.47,69.2,25.1893,43.2521,0.478166,4.51806,183.108,9.81725,2.31894,4.23351,1.35051,0.270755,0.0639553,0.2067999690771103,0.21272,1.05412,0.25822,0.730353,,,3.75799,3.34161,3.22564,42.77999877929688,,,,,,,809.3000000000001,4.817261904761905,737,4.386904761904762,,,,,,,,,,,,,,,,,,,Jacob deGrom,10954,594798,594798.0
24,MacKenzie Gore,WSH,9.87699,12.1001,14.371,4.20995,31,31,0,0.0,,183.551,783.926,168.486,92.2,85.86,23.1829,70.1084,0.487366,6.46712,201.733,9.89151,3.43761,2.87744,1.13672,0.257337,0.0894325,0.1679043248295784,0.238193,1.29988,0.301186,0.710175,,,3.83052,3.30743,2.26383,198.88999938964844,,,,,,,817.9000000000003,4.445108695652175,797,4.331521739130435,,,,,,,,,,,,,,,,,,,MacKenzie Gore,22201,669022,669022.0
25,Pablo Lopez,MIN,10.414,10.7597,11.9666,4.02022,31,31,0,0.0,,170.252,712.085,160.877,81.43,76.05,21.6524,44.0344,0.4627,7.26756,165.185,8.73216,2.32778,3.75128,1.14461,0.231974,0.0618387,0.170135349035263,0.243465,1.20358,0.293757,0.707233,,,3.75197,3.27099,2.50555,143.5,,,,,,,745.8000000000001,4.387058823529412,741,4.358823529411764,,,,,,,,,,,,,,,,,,,Pablo Lopez,17085,641154,641154.0
26,Zack Wheeler,PHI,9.10005,6.10749,9.78462,3.33019,21,21,0,0.0,,127.155,516.182,100.707,50.45,47.05,15.2139,36.4837,0.312536,5.11812,148.197,10.4893,2.58231,4.062,1.07684,0.287101,0.0706799,0.2164214625954628,0.212201,1.07892,0.274746,0.748466,,,3.34113,3.18622,3.01788,147.77999877929688,,,,,,,665.7000000000002,5.241732283464568,613,4.826771653543307,,,,,,,,,,,,,,,,,,,Zack Wheeler,10310,554430,554430.0
27,Michael King,SD,11.0572,10.2644,12.3759,3.95024,31,31,0,0.0,,172.949,728.153,154.345,81.58,75.91,21.8752,59.4979,0.703725,7.63421,171.557,8.92755,3.09618,2.88341,1.13835,0.235605,0.0817108,0.1538945809006691,0.233495,1.23645,0.283304,0.721889,,,3.96001,3.11353,2.5948,139.44000244140625,,,,,,,752.1999999999999,4.347976878612716,722,4.173410404624278,,,,,,,,,,,,,,,,,,,Michael King,19853,650633,650633.0
28,Spencer Strider,ATL,10.1959,9.20045,11.812,4.19006,28,28,0,0.0,,159.012,671.029,143.182,79.0,74.03,21.7958,52.7689,0.530805,6.38769,183.43,10.3821,2.98669,3.4761,1.23363,0.273356,0.0786387,0.194717638194561,0.234007,1.2323,0.298506,0.706923,,,3.726,3.09621,2.00755,104.61000061035156,,,,,,,723.2,4.548427672955975,698,4.389937106918239,,,,,,,,,,,,,,,,,,,Spencer Strider,27498,675911,675911.0
29,Sonny Gray,BOS,10.5152,10.3403,11.2017,3.99994,31,31,0,0.0,,165.85,689.781,151.935,79.33,73.71,23.2133,44.8974,0.418341,5.92797,168.703,9.15481,2.4364,3.75752,1.25969,0.244575,0.0650893,0.1794851869344711,0.237786,1.18681,0.287942,0.715023,,,3.83965,3.06635,2.45632,113.33000183105467,,,,,,,735.3,4.429518072289157,716,4.313253012048193,,,,,,,,,,,,,,,,,,,Sonny Gray,12768,543243,543243.0
30,Matthew Boyd,CHC,11.1035,10.0096,11.7988,3.89005,31,31,0,0.0,,169.818,704.092,150.102,78.57,73.4,22.5835,47.7559,0.4613,7.39359,152.443,8.07917,2.53096,3.19213,1.19688,0.21651,0.0678262,0.1486841291189193,0.231302,1.16511,0.269073,0.717559,,,4.04286,3.05098,2.71565,227.5,,,,,,,724.0999999999999,4.259411764705882,690,4.0588235294117645,,,,,,,,,,,,,,,,,,,Matthew Boyd,15440,571510,571510.0
31,Shohei Ohtani,LAD,10.0362,6.11954,9.68963,3.46983,23,23,0,0.0,,132.802,548.128,105.508,54.77,51.2,15.6529,47.1624,0.343491,5.69929,157.503,10.674,3.1962,3.33958,1.0608,0.287346,0.0860427,0.2013036459684372,0.213032,1.14961,0.278956,0.748723,,,3.48955,3.04942,2.86186,1.1100000143051147,,,,,,,668.8000000000001,5.028571428571429,614,4.616541353383458,,,,,,,,,,,,,,,,,,,Shohei Ohtani,19755,660271,660271.0
32,Tanner Bibee,CLE,10.5487,11.3559,13.9557,4.02998,31,31,0,0.0,,181.877,758.61,165.108,87.32,81.44,24.7091,52.2177,0.538416,7.61431,162.352,8.03381,2.58394,3.10913,1.2227,0.214012,0.0688334,0.1451785564422607,0.236282,1.19491,0.274369,0.711452,,,4.10288,3.04676,2.65323,181.77999877929688,,,,,,,754.3,4.144505494505494,729,4.0054945054945055,,,,,,,,,,,,,,,,,,,Tanner Bibee,30134,676440,676440.0
33,Eury Perez,MIA,9.22873,9.88534,10.4385,3.75983,28,28,0,0.0,,152.6,626.85,123.059,68.27,63.75,21.6083,48.9474,0.458577,5.41985,167.475,9.87729,2.8868,3.42153,1.27441,0.267169,0.0780847,0.1890843361616134,0.214957,1.12717,0.264608,0.731801,,,3.84981,3.01651,2.77416,83.38999938964844,,,,,,,713.8,4.665359477124182,651,4.254901960784314,,,,,,,,,,,,,,,,,,,Eury Perez,27768,691587,691587.0
34,Nathan Eovaldi,TEX,10.7926,9.51599,12.353,3.80988,29,29,0,0.0,,166.895,686.582,147.474,75.32,70.65,21.7657,43.6992,0.540786,6.47244,161.118,8.68847,2.35653,3.68697,1.17374,0.234667,0.0636475,0.1710191518068313,0.231728,1.14547,0.27718,0.720923,,,3.80162,3.00788,2.94575,149.0,,,,,,,754.9999999999998,4.520958083832334,721,4.317365269461078,,,,,,,,,,,,,,,,,,,Nathan Eovaldi,9132,543135,543135.0
35,Nick Pivetta,SD,11.479,10.8325,13.7399,4.10986,32,32,0,0.0,,183.488,761.641,160.907,89.45,83.79,30.0303,53.0549,0.708956,5.44904,190.98,9.36747,2.60232,3.59966,1.47297,0.250748,0.0696587,0.181089386343956,0.228841,1.16608,0.271457,0.724245,,,4.13764,2.92741,2.50925,87.55999755859375,,,,,,,774.6,4.232786885245901,733,4.005464480874317,,,,,,,,,,,,,,,,,,,Nick Pivetta,15454,601713,601713.0
36,Jack Flaherty,DET,10.0617,10.1571,12.3888,4.09022,29,29,0,0.0,,165.996,697.058,148.811,80.75,75.44,24.4237,51.9249,0.513739,7.68839,182.647,9.90279,2.81527,3.51753,1.32421,0.262026,0.0744914,0.1875341236591339,0.233449,1.20928,0.289021,0.720451,,,3.92463,2.88299,2.24841,213.94000244140625,,,,,,,731.8000000000001,4.408433734939759,704,4.240963855421687,,,,,,,,,,,,,,,,,,,Jack Flaherty,17479,656427,656427.0
37,Kyle Bradish,BAL,9.59409,8.49354,8.07376,3.63975,28,28,0,0.0,,139.188,578.347,117.327,60.02,56.29,16.6117,47.3991,0.419557,5.9956,153.706,9.93874,3.06486,3.24281,1.07412,0.265768,0.0819561,0.1838116869330406,0.2235,1.18348,0.283998,0.740131,,,3.62889,2.81874,2.70949,75.5,,,,,,,664.3000000000002,4.779136690647484,623,4.482014388489208,,,,,,,,,,,,,,,,,,,Kyle Bradish,24586,680694,680694.0
38,Sandy Alcantara,MIA,10.6074,11.446,14.4535,4.08978,31,31,0,0.0,,184.543,774.91,175.369,89.94,83.86,21.1543,54.433,0.516056,7.16523,141.434,6.89762,2.65465,2.59832,1.03168,0.182517,0.0702442,0.112272709608078,0.245851,1.24525,0.280022,0.69866,,,4.0939,2.80053,2.53393,159.05999755859375,,,,,,,754.7,4.07945945945946,751,4.059459459459459,,,,,,,,,,,,,,,,,,,Sandy Alcantara,18684,645261,645261.0
39,Luis Castillo,SEA,10.9655,10.8378,13.9093,4.19985,31,31,0,0.0,,180.885,755.778,166.347,90.36,84.41,26.6369,51.7147,0.668138,6.65347,163.061,8.11318,2.57308,3.1531,1.32533,0.215753,0.0684257,0.1473272293806076,0.238521,1.20552,0.275175,0.706431,,,4.21461,2.79093,2.27822,161.77999877929688,,,,,,,724.7000000000002,4.003867403314918,703,3.883977900552486,,,,,,,,,,,,,,,,,,,Luis Castillo,15689,622491,622491.0
40,David Peterson,NYM,10.8564,10.8951,13.8363,4.2602,31,31,0,0.0,,180.203,777.895,181.194,91.36,85.3,18.5497,66.2377,0.615597,8.10896,155.563,7.76936,3.30816,2.34855,0.926438,0.199979,0.08515,0.1148288622498512,0.257543,1.37307,0.307203,0.704733,,,3.98452,2.7571,2.1124,361.8299865722656,,,,,,,717.6999999999999,3.987222222222222,743,4.127777777777778,,,,,,,,,,,,,,,,,,,David Peterson,20302,656849,656849.0
41,Tyler Glasnow,LAD,10.4767,7.53804,10.8137,3.91975,26,26,0,0.0,,147.706,612.857,122.248,68.52,64.33,20.0123,52.6053,0.373241,4.12932,167.728,10.22,3.20534,3.18842,1.21938,0.273682,0.0858362,0.1878459826111793,0.219822,1.18379,0.277526,0.724163,,,3.77768,2.73565,2.34094,111.83000183105467,,,,,,,697.0,4.70945945945946,645,4.358108108108108,,,,,,,,,,,,,,,,,,,Tyler Glasnow,14374,607192,607192.0
42,Kevin Gausman,TOR,11.0624,10.7599,14.2925,4.46015,31,31,0,0.0,,182.032,768.468,173.073,96.3,90.21,27.6149,55.3278,0.628152,4.47034,174.524,8.6288,2.73551,3.15437,1.36533,0.227107,0.0719975,0.1551091074943542,0.244223,1.25473,0.287166,0.696221,,,4.17528,2.72579,1.73312,117.0,,,,,,,725.6000000000001,3.986813186813188,719,3.9505494505494503,,,,,,,,,,,,,,,,,,,Kevin Gausman,14107,592332,592332.0
43,Drew Rasmussen,TB,9.39634,10.9454,9.54697,3.96983,31,31,0,0.0,,156.271,648.786,145.681,73.85,68.93,19.7245,40.8844,0.521535,5.49657,133.961,7.71511,2.35463,3.27658,1.13598,0.206479,0.0630168,0.1434625014662742,0.241833,1.19386,0.280703,0.70912,,,3.95192,2.69764,2.33324,145.77999877929688,,,,,,,658.8000000000001,4.223076923076923,650,4.166666666666667,,,,,,,,,,,,,,,,,,,Drew Rasmussen,25385,656876,656876.0
44,Trevor Rogers,BAL,10.4359,9.41056,11.5556,4.1301,29,29,0,0.0,,160.95,680.817,148.786,78.94,73.86,20.1614,55.1333,0.710044,5.74847,148.952,8.32907,3.08294,2.70166,1.12738,0.218783,0.0809811,0.137802354991436,0.240002,1.26697,0.28531,0.711348,,,4.04747,2.64394,2.13517,166.77999877929688,,,,,,,673.0000000000001,4.180124223602485,660,4.099378881987578,,,,,,,,,,,,,,,,,,,Trevor Rogers,22286,669432,669432.0
45,Aaron Nola,PHI,10.8911,10.7424,13.6423,4.3498,31,31,0,0.0,,178.684,750.968,169.465,92.52,86.36,27.8658,51.7469,0.464299,5.88197,171.646,8.64552,2.6064,3.31704,1.40355,0.228567,0.0689069,0.159659668803215,0.244418,1.238,0.286737,0.706322,,,4.20882,2.61592,1.84674,207.8300018310547,,,,,,,710.8000000000003,3.9709497206703928,701,3.916201117318436,,,,,,,,,,,,,,,,,,,Aaron Nola,16149,605400,605400.0
46,Nolan McLean,NYM,9.55909,9.23091,9.81587,3.8299,28,28,0,0.0,,148.68,623.68,131.744,67.66,63.27,17.166,51.0978,0.444882,7.50822,143.338,8.67665,3.09309,2.80517,1.0391,0.229826,0.0819296,0.1478969231247902,0.233145,1.22977,0.28321,0.725283,,,3.89045,2.60093,2.51129,91.22000122070312,,,,,,,659.3000000000002,4.424832214765102,633,4.248322147651007,,,,,,,,,,,,,,,,,,,Nolan McLean,33703,690997,690997.0
47,Andrew Painter,PHI,8.0999,7.53381,5.11932,3.60138,37,21,0,0.0,,115.156,473.023,100.002,49.35,46.08,13.6517,29.6126,0.670904,4.3567,121.9,9.52709,2.31437,4.1165,1.06694,0.257705,0.0626029,0.1951017454266548,0.227768,1.12556,0.284515,0.726362,,,3.4441,2.57341,2.14883,999.0,,,,,,,560.8,4.8765217391304345,535,4.652173913043479,,,,,,,,,,,,,,,,,,,Andrew Painter,sa3017880,691725,
48,Kris Bubic,KC,8.68385,9.07034,5.95125,3.84938,40,24,0,0.6688,,128.405,541.32,119.314,58.94,54.92,13.4883,41.2508,0.997489,4.47049,125.757,8.81438,2.8913,3.04859,0.945402,0.232315,0.076204,0.1561107560992241,0.240748,1.25046,0.296969,0.717279,,,3.61018,2.54212,1.94121,221.55999755859372,,,,,,,598.9000000000001,4.678906250000001,592,4.625,,,,,,,,,,,,,,,,,,,Kris Bubic,21455,663460,663460.0
49,Zac Gallen,,11.5524,11.2929,15.3499,4.2501,32,32,0,0.0,,192.32,813.506,175.827,96.97,90.82,27.0114,66.6291,0.595129,7.29074,183.196,8.57304,3.11804,2.7495,1.26405,0.225194,0.0819036,0.1432900428771972,0.237736,1.26069,0.281113,0.710936,,,4.20895,2.53947,2.26003,219.1699981689453,,,,,,,775.1000000000003,4.036979166666668,753,3.921875,,,,,,,,,,,,,,,,,,,Zac Gallen,19291,668678,668678.0
50,Mitch Keller,PIT,9.32812,11.8911,12.7525,4.75016,31,31,0,0.0,,171.771,741.773,178.25,96.6,90.66,21.9051,52.2456,0.442467,9.10957,145.317,7.61393,2.73742,2.78142,1.14773,0.195905,0.0704334,0.1254715397953987,0.261972,1.34188,0.30465,0.670053,,,4.17255,2.52961,1.01895,347.7200012207031,,,,,,,646.3999999999999,3.75813953488372,681,3.9593023255813953,,,,,,,,,,,,,,,,,,,Mitch Keller,17594,656605,656605.0
51,Gavin Williams,CLE,10.3994,11.6176,14.4854,4.20001,31,31,0,0.0,,184.264,788.605,162.147,91.93,85.99,23.5975,80.2079,0.48591,7.82889,184.652,9.01893,3.91759,2.30216,1.15257,0.234149,0.101709,0.1324408277869224,0.231451,1.31526,0.281423,0.718642,,,4.22908,2.52852,2.26383,143.0,,,,,,,751.2,4.082608695652175,714,3.880434782608696,,,,,,,,,,,,,,,,,,,Gavin Williams,30122,668909,668909.0
52,Sean Manaea,NYM,9.72959,9.78316,12.0959,4.23021,28,28,0,0.0,,160.524,677.371,143.681,80.55,75.45,24.4257,54.7062,0.483845,6.92993,166.525,9.33644,3.06718,3.04398,1.36946,0.24584,0.0807626,0.1650774255394935,0.23335,1.23588,0.280745,0.717683,,,4.19038,2.49777,1.92969,274.6099853515625,,,,,,,669.8000000000001,4.160248447204969,641,3.981366459627329,,,,,,,,,,,,,,,,,,,Sean Manaea,15873,640455,640455.0
53,Shane McClanahan,TB,8.14218,8.45024,9.75915,3.98967,24,24,0,0.0,,134.808,562.122,125.281,64.15,59.76,18.7856,38.2005,0.511367,3.12992,140.958,9.41061,2.55033,3.68996,1.25416,0.250761,0.0679576,0.1828033849596977,0.240559,1.2127,0.294962,0.724087,,,3.77521,2.47901,2.02367,253.44000244140625,,,,,,,599.3,4.439259259259259,587,4.348148148148148,,,,,,,,,,,,,,,,,,,Shane McClanahan,21483,663556,663556.0
54,Nick Lodolo,CIN,8.85538,10.2531,10.8109,4.17,28,28,0,0.0,,153.216,644.709,143.036,76.25,70.99,21.5968,42.0044,0.498434,11.4043,151.955,8.92591,2.46737,3.61759,1.26861,0.235695,0.0651525,0.1705424487590789,0.241901,1.20771,0.2907,0.702759,,,4.02979,2.46958,1.93373,123.5,,,,,,,634.8,4.149019607843137,624,4.078431372549019,,,,,,,,,,,,,,,,,,,Nick Lodolo,26378,666157,666157.0
55,Bubba Chandler,PIT,8.82148,10.1063,6.55012,4.00852,38,26,0,0.6574,,136.554,575.122,127.4,65.18,60.82,16.3074,41.6482,0.744578,5.9799,128.734,8.48461,2.74494,3.091,1.07479,0.223838,0.0724161,0.151421956717968,0.241519,1.23796,0.290474,0.710366,,,3.84849,2.41148,1.93079,148.55999755859375,,,,,,,604.8000000000002,4.414598540145986,595,4.343065693430657,,,,,,,,,,,,,,,,,,,Bubba Chandler,29868,696149,696149.0
