,Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
0,Tarik Skubal,DET,13.9743,8.9675,22.5884,2.81067,32.0,32.0,0.0,0.0,,199.765,797.146,160.077,68.4818,62.3859,20.3538,43.5449,0.3643,7.1193,242.291,10.9159,1.96183,5.56417,0.917,0.303948,0.054626,0.2493220716714859,0.214442,1.01931,0.288781,0.771671,0.423339,,2.79479,5.85837,5.79614,5.920000076293945,,,,,,,1149.0,5.745,1071,5.355,4.1,3.68,3.41,3.19,2.99,2.81,2.63,2.43,2.18,3.56,3.38,3.26,3.16,3.06,2.97,2.88,2.77,2.63,Tarik Skubal,22267,669373.0,669373.0
1,Paul Skenes,PIT,12.985,9.6588,21.3168,2.9048,32.0,32.0,0.0,0.0,,193.982,785.032,157.559,68.8871,62.6086,17.5014,51.5523,0.5024,7.1666,236.904,10.9914,2.39183,4.59541,0.812,0.301776,0.065669,0.2361070662736892,0.21693,1.078,0.296791,0.759573,0.444132,,2.77359,5.69502,5.73886,10.079999923706056,,,,,,,1100.4,5.6721649484536085,1033,5.324742268041237,4.27,3.82,3.53,3.3,3.1,2.91,2.72,2.51,2.25,3.74,3.53,3.39,3.27,3.17,3.07,2.96,2.85,2.69,Paul Skenes,33677,694973.0,694973.0
2,Garrett Crochet,BOS,13.5212,9.0303,20.7574,3.01169,32.0,32.0,0.0,0.0,,192.855,773.587,157.452,70.6553,64.5356,19.5212,49.7184,0.4928,6.0061,238.812,11.1447,2.32021,4.8033,0.911,0.308708,0.06427,0.2444380596280098,0.219335,1.07423,0.300157,0.759089,0.455553,,2.84126,5.59021,5.38187,9.539999961853027,,,,,,,1084.0,5.616580310880829,1015,5.259067357512953,4.38,3.93,3.64,3.4,3.2,3.01,2.81,2.6,2.34,3.83,3.63,3.49,3.38,3.27,3.17,3.07,2.95,2.8,Garrett Crochet,27463,676979.0,676979.0
3,Cristopher Sanchez,PHI,13.3963,9.4709,21.071,3.16284,32.0,32.0,0.0,0.0,,198.055,813.033,183.568,77.502,69.6018,17.6489,50.03,0.496,6.6823,192.494,8.74729,2.27346,3.84757,0.802,0.23676,0.061535,0.1752251088619232,0.242712,1.17946,0.303782,0.747266,0.544945,,3.20878,4.69047,4.98817,31.540000915527344,,,,,,,978.4,4.941414141414142,969,4.893939393939394,4.61,4.17,3.87,3.64,3.43,3.23,3.04,2.82,2.55,4.03,3.84,3.71,3.6,3.5,3.4,3.3,3.19,3.04,Cristopher Sanchez,20778,650911.0,650911.0
4,Jacob deGrom,TEX,12.0893,9.5864,18.2329,3.47579,30.78,30.78,0.0,0.0,,184.508,754.017,159.572,76.8084,71.2568,24.6831,41.9528,0.4637,5.6295,213.742,10.426,2.04639,5.09482,1.204,0.283471,0.0556391,0.2278319858014583,0.225884,1.09223,0.288219,0.746946,0.378991,,3.33102,4.30862,3.70751,43.619998931884766,,,,,,,929.5,5.024324324324325,884,4.778378378378378,4.96,4.46,4.13,3.87,3.64,3.42,3.21,2.97,2.67,4.38,4.14,3.97,3.84,3.72,3.6,3.47,3.34,3.15,Jacob deGrom,10954,594798.0,594798.0
5,Cole Ragans,KC,11.8554,8.4949,17.6208,3.22663,29.16,29.16,0.0,0.0,,172.018,709.938,138.75,67.1064,61.671,17.8325,62.1714,0.5971,5.6277,210.515,11.0142,3.25281,3.38605,0.933,0.296526,0.087573,0.2089531645178794,0.216075,1.16803,0.292219,0.760504,0.399122,,3.21763,4.25006,4.34194,51.459999084472656,,,,,,,908.0,5.27906976744186,844,4.906976744186046,4.69,4.2,3.88,3.62,3.4,3.19,2.98,2.75,2.46,4.09,3.87,3.72,3.59,3.48,3.37,3.26,3.13,2.96,Cole Ragans,21846,666142.0,666142.0
6,Chris Sale,ATL,12.033,7.5091,17.7203,3.19657,27.54,27.54,0.0,0.0,,168.535,685.938,139.972,65.0717,59.8593,18.0894,44.2691,0.5234,8.6113,205.556,10.977,2.36403,4.64334,0.966,0.299672,0.064538,0.2351339310407638,0.221105,1.09319,0.297702,0.74989,0.416999,,3.03243,4.15165,4.31631,31.229999542236328,,,,,,,918.2,5.433136094674556,864,5.112426035502959,4.65,4.16,3.84,3.59,3.37,3.16,2.95,2.72,2.43,4.03,3.82,3.68,3.56,3.45,3.34,3.23,3.11,2.95,Chris Sale,10603,519242.0,519242.0
7,Logan Webb,SF,12.4846,10.5052,20.7308,3.32125,32.0,32.0,0.0,0.0,,199.392,830.798,193.832,81.8613,73.581,16.8154,46.9143,0.7552,6.0507,187.219,8.45055,2.11759,3.99065,0.759,0.225348,0.056469,0.1688790917396545,0.249194,1.2074,0.308499,0.731498,0.546891,,3.15047,4.06225,3.91161,54.619998931884766,,,,,,,974.1000000000004,4.894974874371861,989,4.969849246231155,4.8,4.35,4.05,3.81,3.6,3.41,3.21,2.99,2.71,4.19,4.01,3.88,3.77,3.68,3.58,3.48,3.37,3.22,Logan Webb,17995,657277.0,657277.0
8,Sonny Gray,BOS,11.4696,10.0476,17.017,3.6836,30.78,30.78,0.0,0.0,,181.357,756.916,171.09,80.7045,74.2274,21.2188,47.691,0.5011,5.6572,189.838,9.42085,2.36671,3.98057,1.053,0.250804,0.063007,0.1877970471978187,0.243175,1.20635,0.3043,0.730275,0.450969,,3.4451,3.87324,3.46659,115.2300033569336,,,,,,,854.5000000000001,4.720994475138122,850,4.696132596685083,5.21,4.72,4.39,4.13,3.91,3.69,3.47,3.23,2.93,4.55,4.35,4.21,4.09,3.98,3.88,3.77,3.65,3.49,Sonny Gray,12768,543243.0,543243.0
9,Dylan Cease,TOR,12.31,9.8221,17.3738,3.60353,32.0,32.0,0.0,0.0,,184.857,777.691,157.24,80.0197,74.0154,22.4499,67.6194,1.179,5.8895,216.008,10.5166,3.29214,3.19446,1.093,0.277755,0.0869489,0.1908060014247894,0.223294,1.21639,0.28942,0.748798,0.382153,,3.56985,3.79973,3.26909,71.62000274658203,,,,,,,900.2,4.865945945945946,849,4.589189189189189,5.07,4.59,4.27,4.02,3.8,3.59,3.38,3.14,2.85,4.42,4.23,4.09,3.98,3.88,3.77,3.67,3.55,3.39,Dylan Cease,18525,656302.0,656302.0
10,Framber Valdez,,12.0547,9.9727,19.1955,3.4737,30.78,30.78,0.0,0.0,,190.384,795.254,180.366,81.3781,73.4818,16.098,62.6994,0.4223,7.8436,178.551,8.44064,2.96398,2.84774,0.761,0.224521,0.078842,0.1456791087985038,0.24888,1.27671,0.309904,0.733182,0.559,,3.47025,3.71896,3.81339,90.54000091552734,,,,,,,886.2,4.66421052631579,887,4.668421052631579,5.0,4.53,4.22,3.97,3.75,3.55,3.34,3.11,2.82,4.36,4.17,4.04,3.93,3.83,3.73,3.63,3.51,3.36,Framber Valdez,17295,664285.0,664285.0
11,Max Fried,NYY,12.7914,9.1446,19.4899,3.3411,30.78,30.78,0.0,0.0,,189.434,791.286,177.78,77.8169,70.3241,18.8592,54.4412,0.6314,7.4365,178.823,8.49587,2.5865,3.28469,0.896,0.22599,0.0688009,0.1571890413761139,0.243732,1.22587,0.298877,0.750197,0.506053,,3.52132,3.64771,3.70867,57.150001525878906,,,,,,,877.1000000000001,4.640740740740742,873,4.619047619047619,4.83,4.37,4.06,3.82,3.6,3.4,3.19,2.97,2.68,4.22,4.02,3.89,3.78,3.68,3.58,3.47,3.36,3.2,Max Fried,13743,608331.0,608331.0
12,Yoshinobu Yamamoto,LAD,11.3487,7.7941,15.8266,3.43291,27.54,27.54,0.0,0.0,,161.291,667.873,144.913,67.5458,61.5221,17.3478,49.2116,0.4254,5.4358,169.564,9.46159,2.74599,3.4456,0.968,0.253886,0.0736841,0.1802019104361534,0.236313,1.20356,0.299228,0.745292,0.493667,,3.44722,3.60549,3.44652,22.309999465942383,,,,,,,783.3000000000002,4.865217391304349,762,4.732919254658385,5.0,4.49,4.16,3.89,3.66,3.44,3.22,2.98,2.68,4.31,4.11,3.97,3.85,3.75,3.64,3.54,3.42,3.26,Yoshinobu Yamamoto,33825,808967.0,808967.0
13,Hunter Brown,HOU,11.9777,9.6835,17.6522,3.63135,30.78,30.78,0.0,0.0,,184.176,769.968,165.005,81.0929,74.3121,20.8733,60.9368,0.5467,7.1738,199.998,9.77313,2.97775,3.28205,1.02,0.259748,0.079142,0.1806062012910843,0.235098,1.22677,0.299659,0.736324,0.472851,,3.5461,3.58694,3.28731,33.310001373291016,,,,,,,870.3000000000002,4.729891304347827,843,4.581521739130435,5.16,4.67,4.35,4.09,3.86,3.65,3.43,3.2,2.89,4.52,4.31,4.17,4.05,3.94,3.83,3.73,3.6,3.44,Hunter Brown,25880,686613.0,686613.0
14,Hunter Greene,CIN,10.9941,10.692,16.5332,3.94465,30.78,30.78,0.0,0.0,,183.816,769.749,156.965,85.8626,80.5656,28.2056,61.4583,0.411,10.0753,220.105,10.7768,3.00912,3.58137,1.381,0.285944,0.079842,0.2061021029949188,0.224809,1.18827,0.286193,0.74083,0.336922,,3.90255,3.57128,3.40521,46.84999847412109,,,,,,,836.0000000000002,4.543478260869566,783,4.255434782608695,5.45,4.94,4.61,4.34,4.1,3.88,3.65,3.4,3.09,4.81,4.58,4.43,4.3,4.18,4.06,3.94,3.81,3.63,Hunter Greene,22182,668881.0,668881.0
15,Jesus Luzardo,PHI,11.7933,9.6858,17.3124,3.578,30.78,30.78,0.0,0.0,,180.975,752.182,159.282,77.9188,71.9476,23.3458,56.8484,0.7168,5.5985,198.824,9.88766,2.82711,3.49745,1.161,0.26433,0.075578,0.1887519285082817,0.230932,1.19426,0.290732,0.753417,0.404959,,3.65005,3.51001,3.81902,74.7699966430664,,,,,,,852.1,4.707734806629834,815,4.502762430939226,5.07,4.58,4.26,4.0,3.77,3.56,3.34,3.11,2.81,4.44,4.23,4.08,3.96,3.85,3.74,3.63,3.51,3.34,Jesus Luzardo,19959,666200.0,666200.0
16,Joe Ryan,MIN,11.1701,10.4233,16.7448,3.81413,30.78,30.78,0.0,0.0,,182.4,752.786,163.078,82.4823,77.2998,26.5696,44.0914,0.3628,8.6337,199.317,9.8347,2.17556,4.52053,1.311,0.264772,0.058571,0.2062010951340198,0.232948,1.13579,0.287885,0.733574,0.336177,,3.7105,3.43296,3.11126,63.22999954223633,,,,,,,829.8999999999999,4.559890109890109,798,4.384615384615385,5.29,4.79,4.46,4.2,3.97,3.75,3.53,3.29,2.98,4.64,4.43,4.28,4.16,4.05,3.94,3.83,3.7,3.53,Joe Ryan,21390,657746.0,657746.0
17,Nathan Eovaldi,TEX,11.1236,9.4118,16.8522,3.5944,29.16,29.16,0.0,0.0,,174.547,723.06,163.061,76.0331,69.7101,20.2668,44.4494,0.6905,7.0751,171.392,8.83734,2.29191,3.85589,1.045,0.237037,0.061474,0.1755630150437355,0.242818,1.18885,0.297564,0.733949,0.46048,,3.5663,3.39482,3.15569,148.3800048828125,,,,,,,814.2,4.652571428571429,804,4.594285714285714,5.14,4.64,4.31,4.05,3.82,3.6,3.38,3.14,2.83,4.49,4.28,4.13,4.01,3.9,3.79,3.68,3.55,3.38,Nathan Eovaldi,9132,543135.0,543135.0
18,Bryan Woo,SEA,12.1064,10.6453,19.1053,3.58447,32.0,32.0,0.0,0.0,,195.095,800.553,175.74,84.0094,77.7013,26.1644,43.9736,0.6629,7.5276,195.827,9.03375,2.02856,4.45327,1.207,0.244614,0.054929,0.1896850205957889,0.234617,1.12619,0.283793,0.741216,0.394619,,3.66302,3.28831,2.92911,40.22999954223633,,,,,,,901.6,4.623589743589744,873,4.476923076923077,5.04,4.57,4.25,4.0,3.78,3.57,3.36,3.13,2.83,4.45,4.23,4.09,3.96,3.85,3.74,3.63,3.5,3.33,Bryan Woo,30279,693433.0,693433.0
19,Blake Snell,LAD,11.3541,7.9368,15.9585,3.52294,27.54,27.54,0.0,0.0,,163.779,688.727,133.392,69.7581,64.1094,18.9074,71.6221,0.6522,4.4967,200.423,11.0136,3.93578,2.79834,1.039,0.291005,0.103992,0.1870128586888313,0.217744,1.25177,0.291104,0.757551,0.429979,,3.58273,3.28711,3.42856,61.459999084472656,,,,,,,806.1000000000001,4.915243902439025,745,4.5426829268292686,5.08,4.57,4.23,3.96,3.72,3.5,3.28,3.03,2.72,4.42,4.2,4.05,3.92,3.81,3.7,3.58,3.45,3.28,Blake Snell,13543,605483.0,605483.0
20,Ranger Suarez,,10.8866,9.3152,16.0558,3.54933,29.16,29.16,0.0,0.0,,168.759,706.697,161.837,73.1025,66.5536,17.7197,47.7868,0.7936,5.5405,154.302,8.22897,2.54849,3.22896,0.945,0.218342,0.0676199,0.1507220193743705,0.247695,1.24214,0.299402,0.738686,0.481,,3.61947,3.26483,3.28477,175.3800048828125,,,,,,,754.0,4.461538461538462,757,4.479289940828402,5.12,4.62,4.29,4.03,3.79,3.57,3.35,3.11,2.81,4.44,4.24,4.1,3.98,3.88,3.77,3.67,3.54,3.38,Ranger Suarez,17277,624133.0,624133.0
21,Pablo Lopez,MIN,11.0819,10.4829,16.7041,3.79971,30.78,30.78,0.0,0.0,,181.85,757.708,172.243,82.9761,76.7752,22.9737,46.8407,0.7964,7.912,180.988,8.95732,2.31821,3.86389,1.137,0.238862,0.0618189,0.177042867988348,0.245028,1.20475,0.299141,0.728158,0.421317,,3.69022,3.24032,3.00472,134.5399932861328,,,,,,,813.7,4.470879120879121,808,4.43956043956044,5.33,4.83,4.5,4.24,4.01,3.78,3.56,3.32,3.01,4.69,4.47,4.32,4.2,4.08,3.97,3.86,3.73,3.55,Pablo Lopez,17085,641154.0,641154.0
22,Kyle Bradish,BAL,10.6575,8.5487,15.0991,3.70081,27.54,27.54,0.0,0.0,,161.808,678.726,149.133,72.3547,66.5357,19.3271,50.5108,0.4106,7.2386,170.692,9.49413,2.80948,3.37932,1.075,0.251489,0.07442,0.1770689412951469,0.240159,1.23383,0.301204,0.737541,0.452588,,3.64881,3.20627,2.69704,76.91999816894531,,,,,,,745.6999999999999,4.603086419753086,731,4.512345679012346,5.34,4.8,4.44,4.16,3.91,3.67,3.44,3.18,2.86,4.69,4.44,4.26,4.12,3.99,3.87,3.74,3.59,3.4,Kyle Bradish,24586,680694.0,680694.0
23,Logan Gilbert,SEA,10.9767,9.0854,16.1988,3.38953,29.16,29.16,0.0,0.0,,166.486,677.875,143.998,67.9247,62.7011,20.9773,38.6748,0.928,5.8928,182.062,9.84203,2.0907,4.70752,1.134,0.268578,0.057053,0.2115251161158085,0.227374,1.09722,0.285916,0.748497,0.398605,,3.38911,3.16593,2.89694,33.459999084472656,,,,,,,824.7000000000002,4.968072289156628,786,4.734939759036145,4.87,4.37,4.05,3.79,3.57,3.35,3.14,2.91,2.61,4.19,4.0,3.86,3.75,3.65,3.55,3.45,3.33,3.18,Logan Gilbert,22250,669302.0,669302.0
24,George Kirby,SEA,11.434,9.8978,17.1354,3.49789,30.78,30.78,0.0,0.0,,178.218,732.203,165.203,75.3802,69.2653,22.0991,33.7245,0.4767,7.2451,174.05,8.7895,1.70308,5.16093,1.116,0.237707,0.0460589,0.1916480883955955,0.238998,1.1162,0.28905,0.73545,0.42394,,3.48357,3.15987,2.85943,66.37999725341797,,,,,,,842.5999999999999,4.7337078651685385,829,4.657303370786517,4.99,4.51,4.19,3.93,3.71,3.49,3.28,3.05,2.75,4.34,4.14,4.0,3.89,3.78,3.68,3.58,3.46,3.3,George Kirby,25436,669923.0,669923.0
25,Tyler Glasnow,LAD,10.2898,7.5061,13.7794,3.59528,25.92,25.92,0.0,0.0,,147.787,612.461,125.115,64.1102,59.0372,17.3567,54.2499,0.3405,4.2119,171.959,10.4721,3.30374,3.16976,1.057,0.280768,0.0885769,0.1921910122036934,0.22584,1.21367,0.295485,0.743265,0.447895,,3.52153,3.06762,2.99715,108.54000091552734,,,,,,,731.1000000000001,4.939864864864866,689,4.655405405405405,5.22,4.68,4.32,4.03,3.78,3.55,3.31,3.06,2.74,4.51,4.28,4.13,4.0,3.88,3.76,3.64,3.51,3.33,Tyler Glasnow,14374,607192.0,607192.0
26,Zack Wheeler,PHI,8.6543,6.1319,13.0266,3.20646,21.06,21.06,0.0,0.0,,125.797,511.163,105.479,48.7883,44.8182,14.5086,31.4212,0.3992,5.5819,145.211,10.389,2.24799,4.62144,1.038,0.28408,0.06147,0.2226098291575908,0.222453,1.08826,0.289307,0.755752,0.415958,,3.20826,3.01671,3.24389,140.5399932861328,,,,,,,653.9000000000001,5.189682539682541,614,4.873015873015873,4.8,4.24,3.89,3.6,3.36,3.13,2.9,2.66,2.35,4.0,3.81,3.68,3.57,3.47,3.37,3.27,3.16,3.01,Zack Wheeler,10310,554430.0,554430.0
27,Jose Soriano,LAA,10.6689,10.6427,16.4372,3.65872,30.78,30.78,0.0,0.0,,177.273,758.873,168.714,79.8257,72.0657,14.95,75.375,0.6944,8.6223,164.708,8.3621,3.82673,2.18518,0.759,0.217043,0.0993249,0.1177179738879203,0.249993,1.37691,0.310498,0.736082,0.571798,,3.79472,3.01029,3.12168,350.8500061035156,,,,,,,763.9,4.315819209039548,768,4.338983050847458,5.3,4.79,4.45,4.18,3.95,3.72,3.5,3.25,2.94,4.66,4.43,4.27,4.14,4.03,3.91,3.79,3.66,3.48,Jose Soriano,22100,667755.0,667755.0
28,Spencer Schwellenbach,ATL,11.0609,8.416,16.0361,3.65253,27.54,27.54,0.0,0.0,,166.671,689.008,159.332,73.5831,67.6412,20.0931,38.2675,0.9088,6.3099,162.662,8.7835,2.06639,4.25065,1.085,0.236081,0.05554,0.1805410087108612,0.247244,1.18556,0.301594,0.731793,0.453458,,3.55284,2.98121,3.18369,80.30999755859375,,,,,,,770.4,4.613173652694611,769,4.604790419161676,5.26,4.73,4.38,4.1,3.86,3.63,3.4,3.15,2.83,4.62,4.37,4.21,4.07,3.94,3.82,3.7,3.56,3.37,Spencer Schwellenbach,31846,680885.0,680885.0
29,Brandon Woodruff,MIL,9.8821,9.2331,14.3198,3.84312,27.54,27.54,0.0,0.0,,159.667,661.693,143.339,73.0601,68.1798,23.2226,43.5156,0.3686,6.3463,168.097,9.47521,2.45286,3.86292,1.309,0.254041,0.065764,0.1882770434021949,0.234279,1.17028,0.285644,0.737284,0.363943,,3.85717,2.95645,2.72519,113.0,,,,,,,715.3,4.470625,687,4.29375,5.46,4.91,4.54,4.25,4.0,3.76,3.52,3.26,2.93,4.81,4.54,4.37,4.22,4.09,3.96,3.82,3.67,3.47,Brandon Woodruff,16162,605540.0,605540.0
30,Aaron Nola,PHI,10.9616,10.539,15.8582,3.99316,30.78,30.78,0.0,0.0,,180.677,758.829,175.19,86.5352,80.1637,26.5596,46.1399,0.5995,5.8711,175.912,8.76262,2.29835,3.81257,1.323,0.23182,0.0608041,0.1710160076618194,0.247857,1.225,0.294699,0.731997,0.422958,,3.96249,2.95299,2.86942,209.4600067138672,,,,,,,748.3000000000002,4.13425414364641,750,4.143646408839779,5.56,5.05,4.72,4.45,4.21,3.99,3.76,3.51,3.19,4.89,4.67,4.52,4.4,4.29,4.18,4.06,3.94,3.76,Aaron Nola,16149,605400.0,605400.0
31,Freddy Peralta,MIL,10.8783,10.4453,15.6513,3.90852,30.78,30.78,0.0,0.0,,177.641,750.489,153.634,82.7833,77.1458,24.8697,65.5101,0.5066,8.019,199.675,10.1164,3.31901,3.048,1.26,0.26606,0.0872899,0.1787699908018112,0.226947,1.23364,0.284615,0.739778,0.365926,,3.94882,2.94708,2.84169,59.150001525878906,,,,,,,787.3000000000001,4.423033707865169,743,4.174157303370786,5.43,4.93,4.6,4.33,4.09,3.87,3.65,3.4,3.09,4.75,4.55,4.4,4.28,4.17,4.07,3.96,3.83,3.66,Freddy Peralta,18679,642547.0,642547.0
32,MacKenzie Gore,WSH,10.5489,10.6647,15.811,3.76014,30.78,30.78,0.0,0.0,,175.533,739.71,153.043,79.1629,73.3366,22.0977,66.5066,0.3773,6.8675,192.896,9.89025,3.40995,2.90041,1.133,0.260773,0.089909,0.1708638370037078,0.229678,1.25076,0.290124,0.744311,0.394355,,3.82788,2.928,3.31679,207.8500061035156,,,,,,,798.0000000000002,4.53409090909091,758,4.306818181818182,5.29,4.79,4.46,4.19,3.96,3.73,3.51,3.27,2.96,4.63,4.41,4.27,4.15,4.04,3.93,3.82,3.69,3.52,MacKenzie Gore,22201,669022.0,669022.0
33,Nick Pivetta,SD,11.5578,10.9761,17.1203,3.95953,32.0,32.0,0.0,0.0,,191.005,797.849,170.567,89.6565,84.0323,29.436,58.8845,0.9462,5.6232,209.945,9.89244,2.77459,3.56537,1.387,0.263139,0.0738041,0.1893349438905716,0.232588,1.20128,0.285713,0.742638,0.338098,,3.95344,2.86762,2.68794,87.8499984741211,,,,,,,837.1,4.382722513089005,803,4.204188481675392,5.43,4.94,4.62,4.36,4.13,3.91,3.69,3.45,3.14,4.79,4.58,4.43,4.31,4.2,4.09,3.98,3.85,3.68,Nick Pivetta,15454,601713.0,601713.0
34,Drew Rasmussen,TB,10.536,10.4083,14.5023,3.92908,30.78,30.78,0.0,0.0,,171.003,718.502,170.133,81.1229,74.654,21.5084,44.7418,0.6071,6.0721,156.549,8.23927,2.35478,3.49895,1.132,0.217883,0.0622709,0.1556119583547115,0.254809,1.25655,0.303544,0.723911,0.46686,,3.83075,2.84148,2.47547,146.14999389648438,,,,,,,713.8000000000002,4.174269005847954,730,4.269005847953216,5.58,5.04,4.69,4.41,4.16,3.92,3.69,3.43,3.1,4.93,4.68,4.51,4.37,4.24,4.12,3.99,3.84,3.65,Drew Rasmussen,25385,656876.0,656876.0
35,Michael King,,10.116,9.6036,13.6366,3.86235,29.16,29.16,0.0,0.0,,160.055,677.914,146.93,74.2661,68.6878,20.576,54.9069,0.8704,6.6625,163.044,9.16803,3.08744,2.96946,1.157,0.240508,0.0809939,0.159513883292675,0.23839,1.26105,0.291997,0.737274,0.409,,3.92305,2.83598,2.58331,148.69000244140625,,,,,,,683.5,4.271875,667,4.16875,5.5,4.95,4.6,4.31,4.06,3.83,3.59,3.33,3.0,4.81,4.57,4.41,4.27,4.15,4.03,3.9,3.76,3.58,Michael King,19853,650633.0,650633.0
36,Kevin Gausman,TOR,11.2501,10.5184,16.4313,4.05077,30.78,30.78,0.0,0.0,,185.401,784.933,177.843,89.7006,83.4464,25.6884,54.6761,0.7182,4.489,180.506,8.76238,2.65416,3.30138,1.247,0.229964,0.069657,0.1603070423007011,0.245041,1.25414,0.292846,0.726607,0.380152,,3.94652,2.82533,2.21016,119.2300033569336,,,,,,,771.4000000000001,4.16972972972973,772,4.172972972972973,5.58,5.08,4.76,4.49,4.26,4.04,3.81,3.57,3.25,4.9,4.7,4.56,4.44,4.33,4.23,4.12,4.0,3.84,Kevin Gausman,14107,592332.0,592332.0
37,Shane McClanahan,TB,8.9424,7.7345,12.8628,3.57515,24.3,24.3,0.0,0.0,,137.878,570.217,125.036,59.6068,54.7707,17.3114,40.3275,0.455,3.9835,149.084,9.73146,2.63237,3.69684,1.13,0.261452,0.0707231,0.1907289698719978,0.237754,1.19935,0.299644,0.749371,0.455863,,3.56894,2.80397,2.57096,245.8500061035156,,,,,,,653.1,4.732608695652174,635,4.601449275362318,5.28,4.7,4.32,4.02,3.76,3.51,3.27,3.0,2.67,4.57,4.31,4.13,3.99,3.86,3.73,3.6,3.45,3.26,Shane McClanahan,21483,663556.0,663556.0
38,Chase Burns,CIN,8.5496,7.9313,10.703,3.72284,34.68,22.68,0.0,0.666,,135.954,564.588,119.845,60.6566,56.2371,18.4444,42.6696,0.7195,4.3101,154.944,10.2571,2.82468,3.63125,1.221,0.274437,0.0755765,0.1988609582185745,0.231537,1.19537,0.294582,0.745162,0.410098,,3.65611,2.72243,2.63969,112.91999816894533,,,,,,,646.0000000000001,4.750000000000001,619,4.551470588235294,5.68385,4.93617,4.46409,4.11232,3.80113,3.52613,3.24642,2.96024,2.59936,4.78409,4.48674,4.28762,4.11939,3.97115,3.83204,3.6838,3.51557,3.29821,Chase Burns,35333,695505.0,695505.0
39,Spencer Strider,ATL,10.5852,8.5672,14.5403,3.83356,27.54,27.54,0.0,0.0,,160.846,674.406,139.706,73.4901,68.5125,21.1602,57.7743,0.696,7.1197,187.258,10.4779,3.23272,3.2412,1.184,0.277664,0.0856669,0.1919970959424972,0.229209,1.22776,0.295556,0.738669,0.372478,,3.7273,2.66073,2.89082,105.0,,,,,,,748.1000000000001,4.646583850931678,711,4.416149068322981,5.42,4.88,4.53,4.25,4.0,3.76,3.53,3.27,2.95,4.73,4.5,4.34,4.21,4.09,3.97,3.85,3.71,3.53,Spencer Strider,27498,675911.0,675911.0
40,Eury Perez,MIA,9.0744,9.7434,12.9467,3.9941,27.54,27.54,0.0,0.0,,154.035,647.479,134.599,72.8972,68.3592,22.0271,53.6514,0.4701,5.3009,171.753,10.0352,3.13475,3.20128,1.287,0.265264,0.082862,0.1824022158980369,0.228704,1.22212,0.285174,0.732808,0.323586,,3.91225,2.61366,2.48777,88.1500015258789,,,,,,,685.0,4.4480519480519485,651,4.227272727272728,5.65,5.07,4.7,4.4,4.14,3.89,3.64,3.37,3.03,4.97,4.7,4.52,4.36,4.23,4.09,3.95,3.8,3.59,Eury Perez,27768,691587.0,691587.0
41,Jack Flaherty,DET,10.0111,10.0491,14.3889,3.91329,29.16,29.16,0.0,0.0,,165.689,708.071,151.654,77.7584,72.0431,21.8341,58.202,0.8872,6.9469,178.929,9.7192,3.16146,3.07427,1.186,0.252699,0.082198,0.1705011054873466,0.235882,1.26657,0.293604,0.736788,0.39792,,3.86803,2.60569,2.36867,215.8500061035156,,,,,,,725.6000000000001,4.371084337349399,707,4.259036144578313,5.5,4.98,4.64,4.36,4.12,3.89,3.66,3.4,3.08,4.8,4.58,4.44,4.31,4.2,4.09,3.98,3.85,3.68,Jack Flaherty,17479,656427.0,656427.0
42,Shohei Ohtani,LAD,8.6633,6.1855,10.4188,3.44382,22.68,22.68,0.0,0.0,,116.914,479.548,98.0438,48.4457,44.7367,14.6402,36.2212,0.4628,4.5336,136.135,10.4796,2.7883,3.75843,1.127,0.283881,0.075532,0.2083493173122406,0.22344,1.14841,0.289577,0.754331,0.413059,,3.47999,2.57626,2.65035,1.2300000190734863,,,,,,,575.5000000000002,4.918803418803421,539,4.606837606837607,5.17,4.56,4.16,3.85,3.58,3.33,3.08,2.81,2.48,4.38,4.13,3.96,3.82,3.7,3.58,3.45,3.31,3.12,Shohei Ohtani,19755,660271.0,660271.0
43,Yusei Kikuchi,LAA,10.0324,11.3362,15.009,4.10231,30.78,30.78,0.0,0.0,,177.726,747.69,165.546,87.0192,81.0097,26.3627,62.8606,0.6782,5.4537,181.765,9.20454,3.18325,2.89156,1.335,0.243102,0.0840731,0.1590290144085884,0.243674,1.28516,0.295352,0.73832,0.406722,,4.17116,2.53364,2.44712,361.0799865722656,,,,,,,725.8000000000001,4.0775280898876405,712,4.0,5.67,5.16,4.82,4.55,4.31,4.08,3.85,3.6,3.27,4.98,4.77,4.62,4.5,4.39,4.28,4.16,4.03,3.86,Yusei Kikuchi,20633,579328.0,579328.0
