,Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
527,Angel Bastardo,TOR,0.670671,0.757448,0.0,4.17328,14.9966,0.32961,0.0,1.35115,0.0,16.6985,71.7872,15.4895,8.41637,7.74306,1.9655,6.98371,0.374564,0.721325,16.3135,8.79251,3.76401,2.33594,1.05935,0.227249,0.0972836,0.1299649477005005,0.241713,1.34582,0.295263,0.712766,,,4.09567,0.0736236,0.0735428,999.0,1.37203,-0.051853,1.29197,1.37203,0.051853,3.27738,74.20000000000002,4.364705882352943,71,4.176470588235294,,,,,,,,,,,,,,,,,,,Angel Bastardo,sa3009716,682785,
528,Danny Young,ATL,0.952703,0.694548,0.0,3.9503,19.0217,0.0,0.0,3.74445,0.0,19.2986,83.8941,17.2864,9.20715,8.47058,1.80383,8.61846,0.296112,1.83039,20.3961,9.51184,4.01927,2.36656,0.841227,0.243117,0.10273,0.1403869912028312,0.235365,1.34232,0.302127,0.714203,,,3.86079,0.0733667,0.10979,999.0,0.631355,0.345517,1.24555,0.631355,-0.345517,3.33926,94.8,4.989473684210526,92,4.842105263157895,,,,,,,,,,,,,,,,,,,Danny Young,18439,664849,664849.0
530,Jonathan Bowlan,PHI,2.58198,2.27321,0.0,4.19182,48.9135,0.0320533,0.023102,5.50192,1.28331,55.3714,235.154,52.6329,28.0322,25.7897,8.03307,19.3461,0.405357,2.04414,52.2783,8.49725,3.14449,2.70227,1.30569,0.222315,0.0822699,0.1400452628731727,0.24622,1.29993,0.290643,0.723609,,,4.29176,0.0718704,0.152257,999.0,2.13985,-0.259439,0.7034,2.13985,0.259439,4.06213,235.8,4.287272727272727,236,4.290909090909091,,,,,,,,,,,,,,,,,,,Jonathan Bowlan,24607,680742,680742.0
531,Gregory Santos,SF,0.58364,1.0042,0.0,3.89203,16.0376,0.0,0.490638,1.55865,2.39563,16.8185,73.6494,16.2839,7.90559,7.27314,1.33817,7.61271,0.730345,0.810903,14.5866,7.80566,4.07374,1.91609,0.716085,0.198055,0.103364,0.0946908816695213,0.249654,1.42085,0.303152,0.726099,,,3.93745,0.0700328,0.09045,999.0,1.38373,-0.868112,1.31821,1.38373,0.868112,3.24239,82.9,4.876470588235295,83,4.882352941176471,,,,,,,,,,,,,,,,,,,Gregory Santos,21894,666619,666619.0
533,Richard Lovelady,WSH,1.45102,1.79387,0.0,4.17093,37.5532,0.0,0.0595144,4.06064,1.0173,39.6499,169.365,37.3709,19.9731,18.3753,4.52764,13.4544,0.878261,3.15833,34.2676,7.77828,3.05396,2.54694,1.02771,0.20233,0.0794402,0.1228895857930183,0.24465,1.28185,0.288208,0.693516,,,4.14806,0.0690184,0.0921329,999.0,1.29368,-0.904246,1.0237,1.29368,0.904246,3.63507,174.3,4.3575,171,4.275,,,,,,,,,,,,,,,,,,,Richard Lovelady,19337,663992,663992.0
534,Braden Nett,OAK,1.29829,1.81276,1.28235,4.73998,12.7549,2.86265,0.0,0.661689,0.0,25.616,114.243,25.6285,14.6642,13.491,3.1364,12.7732,0.371998,1.29897,21.3693,7.50794,4.48776,1.67298,1.10195,0.187051,0.111807,0.0752439200878143,0.255847,1.49913,0.297257,0.697942,,,4.70647,0.0669411,0.0135418,999.0,2.31605,-1.39346,1.01832,2.31605,1.39346,3.64224,91.9,3.534615384615385,95,3.6538461538461537,,,,,,,,,,,,,,,,,,,Braden Nett,sa3020336,804556,
535,Travis Adams,MIN,2.60805,3.60199,0.257299,4.67651,43.6005,1.74596,0.0159993,7.44902,1.66561,59.3473,257.346,60.8339,33.5191,30.8376,7.69401,21.2526,0.897077,2.55918,48.027,7.28328,3.22296,2.25981,1.1668,0.186624,0.0825838,0.1040402501821518,0.260492,1.38316,0.298852,0.681028,,,4.40568,0.0663255,-0.228189,999.0,4.06167,-3.08437,0.531485,4.06167,3.08437,4.29135,231.60000000000005,3.92542372881356,243,4.11864406779661,,,,,,,,,,,,,,,,,,,Travis Adams,30180,701519,701519.0
536,Adbert Alzolay,NYM,1.52773,2.04561,0.0,4.13255,40.5108,0.0,0.670984,1.47467,7.0917,41.0997,173.326,38.3747,20.5129,18.8719,5.92276,13.1726,0.895256,2.17858,38.4404,8.41765,2.88453,2.9182,1.29696,0.221781,0.0759991,0.1457815468311309,0.242916,1.2542,0.285639,0.717469,,,4.25847,0.0658979,0.0433144,999.0,1.82265,-0.774305,1.02144,1.82265,0.774305,3.63807,170.8,4.1658536585365855,167,4.073170731707317,,,,,,,,,,,,,,,,,,,Adbert Alzolay,17859,640470,640470.0
538,Gus Varland,WSH,1.5903,2.49362,0.0,4.40095,41.5148,0.0,0.0287952,3.93678,0.575422,43.3536,188.691,42.7355,23.0431,21.1997,5.43195,17.4808,1.10392,2.3153,40.4166,8.39029,3.62893,2.31205,1.12765,0.214195,0.0926427,0.1215522438287735,0.253031,1.38896,0.303168,0.706559,,,4.26931,0.0653077,-0.0294103,999.0,2.28426,-1.04838,0.820796,2.28426,1.04838,3.90561,183.9,4.276744186046511,189,4.395348837209302,,,,,,,,,,,,,,,,,,,Gus Varland,24737,681402,681402.0
539,Paxton Schultz,WSH,1.43571,2.15359,0.0,4.37518,33.9499,0.297615,0.0,1.63387,0.0,41.2498,176.955,39.694,21.7965,20.0528,5.89485,15.7693,0.70501,1.4548,38.0399,8.29966,3.4406,2.41227,1.28616,0.214969,0.0891149,0.1258544996380806,0.248506,1.34457,0.291885,0.713121,,,4.40122,0.0616645,-0.0350539,999.0,2.41474,-2.62742,0.901092,2.41474,2.62742,3.79854,158.60000000000002,3.86829268292683,160,3.902439024390244,,,,,,,,,,,,,,,,,,,Paxton Schultz,25501,687606,687606.0
540,Mason Black,KC,1.41264,2.59157,1.10903,4.90693,19.1105,3.26529,0.0,0.651926,0.0,36.5672,160.381,36.6427,21.6706,19.9369,5.51614,15.6461,0.210976,1.682,29.8285,7.34146,3.85085,1.90645,1.35764,0.185985,0.0975556,0.0884293392300605,0.256147,1.42994,0.288989,0.687027,,,4.88635,0.0605407,-0.0890293,999.0,2.54555,-1.59095,0.855731,2.54555,1.59095,3.85903,113.8,3.075675675675676,117,3.1621621621621623,,,,,,,,,,,,,,,,,,,Mason Black,30171,696131,696131.0
541,Hunter Stratton,ATL,0.822013,0.8813,0.0,4.24104,20.2489,0.0,0.0334211,2.19496,1.35172,21.8334,93.9557,21.4482,11.1831,10.2885,2.67174,7.53284,0.263375,1.43943,19.502,8.03896,3.10513,2.58893,1.10132,0.207566,0.0801743,0.1273914948105812,0.252381,1.32737,0.298942,0.70513,,,4.17233,0.0604671,0.068356,999.0,1.81604,-1.02936,1.23007,1.81604,1.02936,3.35991,92.3,4.195454545454546,92,4.181818181818182,,,,,,,,,,,,,,,,,,,Hunter Stratton,23455,676702,676702.0
542,Jose Leclerc,,1.56056,1.58096,0.0,4.16154,35.506,0.0,0.0426395,1.39006,4.65256,36.9781,158.392,32.1494,18.5852,17.0984,4.97579,16.8807,0.517286,1.75528,39.1454,9.5275,4.10855,2.31894,1.21105,0.247143,0.106576,0.1405673772096634,0.23004,1.32592,0.28414,0.723775,,,4.27912,0.0601288,0.0341074,999.0,1.21955,0.240992,0.956798,1.21955,-0.240992,3.72427,154.10000000000002,4.164864864864866,145,3.918918918918919,,,,,,,,,,,,,,,,,,,Jose Leclerc,14524,600917,600917.0
543,Joel Payamps,ATL,1.90691,2.13144,0.0,4.2177,49.6805,0.0,0.306505,7.42016,0.945023,49.931,211.629,48.3054,25.4341,23.3994,6.55618,15.746,1.43498,2.27774,45.7336,8.24342,2.8382,2.90446,1.18174,0.216103,0.074404,0.1416992992162704,0.249505,1.2828,0.295434,0.703761,,,4.09314,0.0581927,0.155351,999.0,1.59888,-1.33009,0.852627,1.59888,1.33009,3.86316,225.1,4.501999999999999,225,4.5,,,,,,,,,,,,,,,,,,,Joel Payamps,14332,606303,606303.0
